t,u,v,w
6.37,-0.0434,0.003,-0.023975
6.38,-0.0434,0.003,-0.023975
6.39,-0.0446,0.003,-0.023975
6.4,-0.0411,0.0102,-0.023975
6.41,-0.0411,-0.0191,-0.023975
6.42,-0.0411,-0.0041,-0.023975
6.43,-0.0375,-0.0041,-0.023975
6.44,-0.0506,0.0054,-0.023975
6.45,-0.0506,0.0054,-0.023975
6.46,-0.0506,0.0054,-0.023975
6.47,-0.0506,0.0054,-0.023975
6.48,-0.0506,0.0054,-0.024
6.49,-0.0636,0.0054,-0.023975
6.5,-0.0489,0.0054,-0.023975
6.51,-0.0489,0.005,-0.024
6.52,-0.0489,0.0054,-0.023975
6.53,-0.0489,0.0054,-0.023975
6.54,-0.0489,0.0054,-0.023975
6.55,-0.0489,0.005,-0.023975
6.56,-0.0489,0.0054,-0.023975
6.57,-0.0489,0.0054,-0.023975
6.58,-0.0489,0.0054,-0.023975
6.59,-0.0489,0.015,-0.023975
6.6,-0.0342,0.0272,-0.024
6.61,-0.0284,0.0272,-0.023975
6.62,-0.0284,0.0272,-0.023975
6.63,-0.0284,0.0272,-0.023975
6.64,-0.0284,0.0272,-0.023975
6.65,-0.0284,0.0272,-0.023975
6.66,-0.0225,0.0394,-0.023975
6.67,0.0075,0.0394,-0.023975
6.68,0.0075,0.0148,-0.023975
6.69,0.0075,0.0148,-0.023975
6.7,0.0075,0.0148,-0.023975
6.71,0.0075,0.0148,-0.023975
6.72,0.0075,0.0148,-0.023975
6.73,0.0075,0.0148,-0.024
6.74,0.0075,0.0148,-0.023975
6.75,0.0075,0.0148,-0.023975
6.76,0.0075,0.0148,-0.023975
6.77,0.0075,0.0148,-0.023975
6.78,0.0075,0.0148,-0.023975
6.79,0.0375,0.0148,-0.023975
6.8,0.0677,0.0148,-0.023975
6.81,0.0278,0.0148,-0.023975
6.82,0.028,0.0148,-0.023975
6.83,0.0282,0.0148,-0.023975
6.84,0.0203,0.0148,-0.023975
6.85,0.0203,0.0148,-0.023975
6.86,0.0203,0.0148,-0.023975
6.87,0.0124,0.0148,-0.023975
6.88,-0.0155,0.0148,-0.023975
6.89,-0.0155,0.0148,-0.023975
6.9,-0.0155,0.0148,-0.023975
6.91,-0.031,0.0148,-0.023975
6.92,-0.031,0.0148,-0.023975
6.93,-0.0465,0.0148,-0.023975
6.94,-0.0465,0.0148,-0.023975
6.95,-0.0465,0.0148,-0.023975
6.96,-0.0465,0.0148,-0.023975
6.97,-0.0495,-0.0098,-0.023975
6.98,-0.0379,-0.0108,-0.023975
6.99,-0.0379,-0.0108,-0.023975
7.0,-0.0379,-0.0108,-0.023975
7.01,-0.0379,-0.0108,-0.023975
7.02,-0.0263,-0.0118,-0.023975
7.03,-0.0204,-0.0006,-0.023975
7.04,-0.0204,-0.0006,-0.024
7.05,-0.0204,-0.001,-0.023975
7.06,-0.0204,-0.0006,-0.023975
7.07,-0.0204,-0.0006,-0.023975
7.08,-0.0204,-0.0006,-0.023975
7.09,-0.0204,-0.0006,-0.023975
7.1,-0.0204,0.005,-0.024
7.11,-0.0204,0.005,-0.023975
7.12,-0.0146,0.0106,-0.02
7.13,-0.0136,0.002,-0.01815
7.14,-0.0136,-0.0091,-0.01815
7.15,-0.0136,-0.015,-0.01815
7.16,-0.0136,-0.0203,-0.01815
7.17,-0.0136,-0.0122,-0.01815
7.18,-0.0136,-0.0042,-0.01815
7.19,-0.0136,-0.012,-0.01815
7.2,-0.0126,-0.0198,-0.01815
7.21,-0.0147,-0.0398,-0.01815
7.22,-0.0147,-0.04,-0.01815
7.23,-0.0147,-0.0362,-0.01815
7.24,-0.0147,-0.036,-0.01815
7.25,-0.0147,-0.0362,-0.01815
7.26,-0.0147,-0.0323,-0.01815
7.27,-0.0147,-0.0156,-0.018
7.28,-0.0147,-0.0156,-0.018
7.29,-0.015,-0.0156,-0.01815
7.3,-0.0147,-0.0156,-0.01815
7.31,-0.0147,-0.0156,-0.01815
7.32,-0.0147,0.0012,-0.01815
7.33,-0.0147,0.0053,-0.01815
7.34,-0.0147,0.0053,-0.01815
7.35,-0.0147,0.0053,-0.01815
7.36,-0.0147,0.0094,-0.01815
7.37,-0.0168,0.0018,-0.01815
7.38,-0.0312,0.0018,-0.01815
7.39,-0.0312,0.002,-0.01815
7.4,-0.031,0.002,-0.01815
7.41,-0.0312,0.0018,-0.01815
7.42,-0.0312,0.0018,-0.01815
7.43,-0.0312,0.0018,-0.01815
7.44,-0.031,0.0018,-0.01815
7.45,-0.0312,0.0018,-0.01815
7.46,-0.0312,0.0018,-0.01815
7.47,-0.031,0.0018,-0.01815
7.48,-0.0312,0.0018,-0.01815
7.49,-0.0312,0.0018,-0.01815
7.5,-0.0312,0.002,-0.01815
7.51,-0.0312,0.0018,-0.01815
7.52,-0.0312,0.0018,-0.01815
7.53,-0.0312,0.0018,-0.01815
7.54,-0.0312,-0.0059,-0.01815
7.55,-0.0312,-0.0149,-0.01815
7.56,-0.0312,-0.0149,-0.01815
7.57,-0.0312,-0.0239,-0.01815
7.58,-0.0312,-0.0076,-0.01815
7.59,-0.0312,-0.0076,-0.01815
7.6,-0.0312,-0.0076,-0.01815
7.61,-0.0312,-0.0076,-0.018
7.62,-0.0312,-0.0076,-0.018
7.63,-0.0312,-0.0076,-0.01815
7.64,-0.0312,0.0,-0.01815
7.65,-0.0312,0.0086,-0.01815
7.66,-0.0312,0.01,-0.01815
7.67,-0.0312,0.0109,-0.01815
7.68,-0.0312,0.0109,-0.01815
7.69,-0.0312,0.0132,-0.01815
7.7,-0.0312,-0.0047,-0.01815
7.71,-0.0457,-0.0047,-0.01815
7.72,-0.0464,-0.005,-0.018
7.73,-0.046,-0.0047,-0.01815
7.74,-0.0464,-0.0047,-0.01815
7.75,-0.0464,-0.005,-0.01815
7.76,-0.0464,-0.0047,-0.01815
7.77,-0.0464,-0.0047,-0.01815
7.78,-0.0464,-0.0226,-0.0163
7.79,-0.0464,-0.0226,-0.013399999999999999
7.8,-0.0464,-0.01,-0.013399999999999999
7.81,-0.0464,-0.01,-0.013399999999999999
7.82,-0.0464,-0.01,-0.013399999999999999
7.83,-0.047,-0.01,-0.013399999999999999
7.84,-0.0278,-0.01,-0.013399999999999999
7.85,-0.0278,-0.01,-0.013399999999999999
7.86,-0.0278,0.0026,-0.0105
7.87,-0.0278,-0.0206,-0.0105
7.88,-0.0278,-0.0206,-0.009525
7.89,-0.0278,-0.0162,-0.009525
7.9,-0.0278,-0.0162,-0.009525
7.91,-0.0278,-0.0162,-0.009525
7.92,-0.0085,-0.0117,-0.009525
7.93,-0.0582,0.0003,-0.009525
7.94,-0.0284,0.0003,-0.009525
7.95,-0.0284,0.0124,-0.009525
7.96,0.0015,0.0038,-0.009525
7.97,-0.0085,0.0038,-0.009525
7.98,-0.0085,0.0038,-0.009525
7.99,-0.0085,0.004,-0.009525
8.0,-0.0085,0.0038,-0.009525
8.01,-0.0085,0.0038,-0.009525
8.02,-0.0085,0.0038,-0.009525
8.03,-0.0085,0.0038,-0.009525
8.04,-0.0085,0.0038,-0.009525
8.05,-0.0085,-0.0048,-0.00855
8.06,-0.0085,-0.0114,-0.012625
8.07,-0.0085,-0.0114,-0.012625
8.08,-0.0085,-0.015,-0.012625
8.09,-0.0085,-0.018,-0.012625
8.1,-0.0185,-0.0135,-0.012625
8.11,-0.018,-0.0135,-0.012625
8.12,-0.018,-0.0135,-0.012625
8.13,-0.018,-0.0135,-0.013
8.14,-0.018,-0.0135,-0.012625
8.15,-0.018,-0.0135,-0.012625
8.16,-0.0175,-0.0135,-0.012625
8.17,-0.0262,-0.0135,-0.012625
8.18,-0.0262,-0.0135,-0.012625
8.19,-0.0262,-0.013,-0.013
8.2,-0.0262,-0.0135,-0.012625
8.21,-0.0262,-0.0135,-0.012625
8.22,-0.0262,-0.009,-0.012625
8.23,-0.0262,-0.0124,-0.012625
8.24,-0.0262,-0.0124,-0.012625
8.25,-0.0349,-0.0124,-0.012625
8.26,-0.0322,-0.0124,-0.012625
8.27,-0.0322,-0.0124,-0.012625
8.28,-0.0322,-0.012,-0.012625
8.29,-0.0322,-0.0124,-0.012625
8.3,-0.0322,-0.0124,-0.012625
8.31,-0.0322,-0.0124,-0.012625
8.32,-0.0322,-0.0124,-0.012625
8.33,-0.0322,-0.0124,-0.012625
8.34,-0.0322,-0.0124,-0.0167
8.35,-0.0295,-0.0158,-0.017575
8.36,-0.0205,-0.0172,-0.017575
8.37,-0.0205,-0.0172,-0.017575
8.38,-0.0205,-0.0172,-0.017575
8.39,-0.0205,-0.0172,-0.017575
8.4,-0.0205,-0.0172,-0.017575
8.41,-0.0205,-0.0172,-0.017575
8.42,-0.0205,-0.0172,-0.017575
8.43,-0.0205,-0.0172,-0.017575
8.44,-0.0205,-0.0185,-0.017575
8.45,-0.0205,-0.0126,-0.017575
8.46,-0.0205,-0.0126,-0.017575
8.47,-0.0205,-0.0126,-0.017575
8.48,-0.0205,-0.0126,-0.017575
8.49,-0.0205,-0.0126,-0.017575
8.5,-0.0205,-0.0126,-0.017575
8.51,-0.0205,-0.0126,-0.017575
8.52,-0.0205,-0.0126,-0.017575
8.53,-0.0205,-0.0126,-0.017575
8.54,-0.0205,-0.013,-0.017575
8.55,-0.0205,-0.0126,-0.017575
8.56,-0.0205,-0.0126,-0.017575
8.57,-0.0205,-0.0126,-0.017575
8.58,-0.0205,-0.0068,-0.017575
8.59,-0.0205,-0.0009,-0.017575
8.6,-0.0205,-0.0009,-0.017575
8.61,-0.0205,-0.0009,-0.017575
8.62,-0.0205,-0.0009,-0.01845
8.63,-0.0115,0.0049,-0.01845
8.64,-0.0078,-0.006,-0.021900000000000003
8.65,-0.0078,-0.006,-0.021900000000000003
8.66,-0.0078,-0.006,-0.021900000000000003
8.67,-0.0078,-0.006,-0.021900000000000003
8.68,-0.0078,-0.006,-0.021900000000000003
8.69,-0.0078,-0.006,-0.021900000000000003
8.7,-0.0041,-0.006,-0.021900000000000003
8.71,0.0136,-0.006,-0.021900000000000003
8.72,0.0136,-0.0169,-0.021900000000000003
8.73,0.0136,-0.0349,-0.021900000000000003
8.74,0.0136,-0.0349,-0.021900000000000003
8.75,0.0136,-0.0349,-0.021900000000000003
8.76,0.0136,-0.0349,-0.021900000000000003
8.77,0.0136,-0.0349,-0.021900000000000003
8.78,0.0136,-0.0529,-0.021900000000000003
8.79,0.0136,-0.0451,-0.021900000000000003
8.8,0.0136,-0.0451,-0.021900000000000003
8.81,0.0314,-0.0451,-0.021900000000000003
8.82,0.003,-0.0451,-0.021900000000000003
8.83,0.003,-0.0451,-0.021900000000000003
8.84,0.003,-0.045,-0.021900000000000003
8.85,0.003,-0.0451,-0.021900000000000003
8.86,0.003,-0.0451,-0.021900000000000003
8.87,-0.0254,-0.0373,-0.02535
8.88,-0.0237,-0.0204,-0.02355
8.89,-0.0298,-0.0204,-0.02355
8.9,-0.0078,-0.0116,-0.02355
8.91,-0.0078,-0.0116,-0.02355
8.92,-0.008,-0.012,-0.02355
8.93,-0.0078,-0.012,-0.02355
8.94,-0.0078,-0.012,-0.024
8.95,-0.0078,-0.012,-0.024
8.96,-0.0078,-0.012,-0.02355
8.97,-0.0078,-0.0116,-0.02355
8.98,-0.0078,-0.0029,-0.02355
8.99,-0.0078,0.0146,-0.02355
9.0,0.0142,0.0146,-0.02355
9.01,-0.0007,0.015,-0.02355
9.02,-0.0007,0.0146,-0.02355
9.03,-0.0007,0.0146,-0.02355
9.04,-0.0156,0.0146,-0.02355
9.05,-0.0096,0.0146,-0.02355
9.06,-0.0096,0.0146,-0.02355
9.07,-0.0036,0.0321,-0.02355
9.08,-0.004,0.0277,-0.02355
9.09,-0.004,0.0277,-0.02355
9.1,-0.004,0.0277,-0.02355
9.11,-0.004,0.0277,-0.02355
9.12,-0.004,0.0277,-0.02355
9.13,-0.004,0.0277,-0.02355
9.14,-0.004,0.0277,-0.02355
9.15,-0.004,0.028,-0.02355
9.16,-0.004,0.0277,-0.02355
9.17,-0.004,0.0277,-0.02355
9.18,-0.004,0.0277,-0.02355
9.19,-0.0044,0.0233,-0.02355
9.2,0.0113,0.021,-0.02355
9.21,0.0113,0.021,-0.02355
9.22,0.0113,0.021,-0.02355
9.23,0.0113,0.021,-0.02355
9.24,0.0113,0.021,-0.02355
9.25,0.0113,0.021,-0.02355
9.26,0.0113,0.0188,-0.02355
9.27,0.0113,0.0072,-0.02355
9.28,0.0113,0.0072,-0.02355
9.29,0.0113,0.0072,-0.02355
9.3,0.0113,0.007,-0.02355
9.31,0.0113,0.0072,-0.02355
9.32,0.0113,0.0072,-0.02355
9.33,0.0113,0.0072,-0.02355
9.34,0.0113,0.0072,-0.02355
9.35,0.0271,0.0072,-0.02355
9.36,0.0009,0.0072,-0.02355
9.37,0.0009,0.0072,-0.02355
9.38,0.0009,0.0072,-0.02355
9.39,0.0009,0.0072,-0.02355
9.4,0.0009,-0.0044,-0.02355
9.41,0.0009,0.0076,-0.02355
9.42,0.0009,0.0196,-0.02355
9.43,0.0009,0.005,-0.02355
9.44,0.0009,-0.0096,-0.02355
9.45,-0.0253,0.015,-0.02175
9.46,-0.0235,0.015,-0.01675
9.47,-0.0376,0.0108,-0.01675
9.48,-0.0376,0.0108,-0.01675
9.49,-0.0376,0.0108,-0.01675
9.5,-0.0376,0.0066,-0.01675
9.51,-0.0376,0.005,-0.01675
9.52,-0.0376,0.005,-0.01675
9.53,-0.0376,0.005,-0.01675
9.54,-0.0376,0.005,-0.01675
9.55,-0.0376,0.005,-0.01675
9.56,-0.0376,0.004,-0.01675
9.57,-0.0516,0.0034,-0.01675
9.58,-0.0292,-0.0112,-0.01675
9.59,-0.0292,-0.0112,-0.01675
9.6,-0.0069,-0.0257,-0.01675
9.61,-0.017,-0.0474,-0.01675
9.62,-0.0272,-0.0691,-0.01675
9.63,-0.0182,-0.0511,-0.01175
9.64,-0.0048,-0.0142,-0.02255
9.65,-0.005,-0.0142,-0.02255
9.66,-0.005,-0.0353,-0.02255
9.67,-0.005,-0.0353,-0.02255
9.68,-0.005,-0.0353,-0.02255
9.69,-0.005,-0.0353,-0.02255
9.7,-0.005,-0.0563,-0.02255
9.71,-0.005,-0.0482,-0.02255
9.72,-0.005,-0.04,-0.02255
9.73,-0.005,-0.0106,-0.02255
9.74,-0.0053,-0.0106,-0.03335
9.75,-0.034,-0.0106,-0.03335
9.76,-0.0221,-0.0106,-0.020775
9.77,-0.0102,-0.0106,-0.020775
9.78,-0.001,-0.0106,-0.020775
9.79,-0.001,-0.0106,-0.020775
9.8,-0.001,0.0187,-0.0082
9.81,-0.001,0.019,-0.0137
9.82,0.0083,0.0205,-0.0137
9.83,0.0123,0.02,-0.0137
9.84,0.0123,0.0205,-0.0137
9.85,0.0123,0.022,-0.0137
9.86,0.0123,0.0043,-0.0137
9.87,0.0123,0.004,-0.0137
9.88,0.0123,0.0043,-0.0137
9.89,0.0163,-0.0134,-0.0192
9.9,0.003,-0.0134,-0.027374999999999997
9.91,0.0016,-0.0254,-0.027374999999999997
9.92,0.0016,-0.0254,-0.027374999999999997
9.93,0.002,-0.025,-0.027374999999999997
9.94,0.0016,-0.0254,-0.027374999999999997
9.95,0.0002,-0.0254,-0.027374999999999997
9.96,-0.0131,-0.0254,-0.027374999999999997
9.97,-0.0055,-0.0254,-0.027374999999999997
9.98,-0.0055,-0.0254,-0.027374999999999997
9.99,-0.006,-0.025,-0.027
10.0,-0.0055,-0.0254,-0.027374999999999997
10.01,-0.0055,-0.0373,-0.027374999999999997
10.02,-0.0055,-0.0128,-0.027374999999999997
10.03,0.0021,-0.0128,-0.027374999999999997
10.04,0.021,-0.0128,-0.027374999999999997
10.05,0.0398,-0.0128,-0.027374999999999997
10.06,0.0202,-0.0128,-0.027374999999999997
10.07,0.0202,-0.0128,-0.027374999999999997
10.08,0.0007,-0.0128,-0.027374999999999997
10.09,-0.0214,-0.013,-0.027374999999999997
10.1,-0.0214,-0.0128,-0.027374999999999997
10.11,-0.0214,0.0116,-0.027374999999999997
10.12,-0.0214,0.0013,-0.027374999999999997
10.13,-0.0434,-0.0004,-0.027374999999999997
10.14,-0.0634,-0.002,-0.027374999999999997
10.15,-0.0634,-0.002,-0.027374999999999997
10.16,-0.0634,-0.0086,-0.027374999999999997
10.17,-0.0634,-0.0086,-0.027374999999999997
10.18,-0.0634,-0.0086,-0.027374999999999997
10.19,-0.0834,-0.0086,-0.027374999999999997
10.2,-0.0198,-0.009,-0.027374999999999997
10.21,-0.02,-0.0086,-0.027374999999999997
10.22,-0.0198,-0.009,-0.027374999999999997
10.23,-0.0198,-0.0086,-0.027374999999999997
10.24,-0.0198,-0.009,-0.027374999999999997
10.25,0.0439,-0.0086,-0.027374999999999997
10.26,-0.0008,-0.009,-0.027374999999999997
10.27,-0.0008,-0.0086,-0.027374999999999997
10.28,-0.0008,-0.0152,-0.027374999999999997
10.29,-0.0455,-0.0152,-0.027374999999999997
10.3,-0.0458,-0.0163,-0.027374999999999997
10.31,-0.0458,-0.0163,-0.027374999999999997
10.32,-0.0461,-0.0163,-0.027374999999999997
10.33,-0.0429,-0.0174,-0.03555
10.34,-0.0429,-0.0449,-0.0346
10.35,-0.0429,-0.0449,-0.0346
10.36,-0.0397,-0.0449,-0.0346
10.37,-0.0012,-0.0449,-0.0346
10.38,-0.0025,-0.045,-0.0346
10.39,-0.0025,-0.045,-0.0346
10.4,-0.0025,-0.0449,-0.0346
10.41,-0.0039,-0.0449,-0.0346
10.42,-0.01,-0.0449,-0.0346
10.43,-0.01,-0.0449,-0.0346
10.44,-0.01,-0.0449,-0.0346
10.45,-0.01,-0.0449,-0.0346
10.46,-0.0162,-0.0449,-0.0346
10.47,-0.0552,-0.0449,-0.0346
10.48,-0.0498,-0.0449,-0.0346
10.49,-0.0495,-0.0449,-0.0346
10.5,-0.0365,-0.0725,-0.0346
10.51,-0.0377,-0.059,-0.0346
10.52,-0.0377,-0.0455,-0.0346
10.53,-0.0377,-0.026,-0.0346
10.54,-0.0377,-0.026,-0.0346
10.55,-0.0377,-0.026,-0.0346
10.56,-0.0377,-0.026,-0.0346
10.57,-0.0377,-0.0064,-0.03365
10.58,-0.0389,-0.0064,-0.03405
10.59,0.0044,-0.005,-0.03405
10.6,0.0044,-0.005,-0.03405
10.61,0.0044,-0.005,-0.03405
10.62,0.0044,-0.005,-0.03405
10.63,0.004,-0.005,-0.03405
10.64,0.0044,-0.005,-0.03405
10.65,0.0477,-0.005,-0.03405
10.66,0.0055,-0.0036,-0.03405
10.67,0.0055,-0.0051,-0.03405
10.68,0.006,-0.0051,-0.03405
10.69,0.0055,-0.0051,-0.03405
10.7,0.0055,-0.0066,-0.03405
10.71,0.0055,-0.0979,-0.03405
10.72,0.0055,-0.0979,-0.034
10.73,0.0055,-0.0979,-0.03405
10.74,0.0055,-0.0979,-0.03405
10.75,0.0055,-0.0979,-0.034
10.76,0.0055,-0.098,-0.034
10.77,0.0055,-0.0979,-0.03405
10.78,0.0055,-0.1892,-0.03405
10.79,0.0055,-0.2826,-0.034
10.8,0.0055,-0.234,-0.03405
10.81,0.0055,-0.234,-0.03405
10.82,0.0055,-0.234,-0.034
10.83,0.0055,-0.1864,-0.03405
10.84,0.0055,-0.1864,-0.03405
10.85,0.0055,-0.1864,-0.03405
10.86,0.0055,-0.1864,-0.03405
10.87,0.0055,-0.1864,-0.03405
10.88,0.0055,-0.1864,-0.03405
10.89,0.0055,-0.1864,-0.03405
10.9,0.0055,-0.1864,-0.03405
10.91,0.0055,-0.1864,-0.03405
10.92,0.0055,-0.1864,-0.03405
10.93,0.0055,-0.1864,-0.03405
10.94,0.006,-0.186,-0.03405
10.95,0.0055,-0.186,-0.03405
10.96,0.0055,-0.1864,-0.03405
10.97,0.0055,-0.1864,-0.03405
10.98,0.0055,-0.1864,-0.03405
10.99,0.0055,-0.0902,-0.03445
11.0,-0.0366,-0.0426,-0.024675000000000002
11.01,-0.0273,-0.0792,-0.024675000000000002
11.02,-0.0273,-0.0631,-0.024675000000000002
11.03,-0.0273,-0.047,-0.024675000000000002
11.04,-0.0273,-0.046,-0.024675000000000002
11.05,-0.0273,-0.0451,-0.024675000000000002
11.06,-0.0273,-0.0451,-0.024675000000000002
11.07,-0.0273,-0.0432,-0.024675000000000002
11.08,-0.0273,-0.0474,-0.024675000000000002
11.09,-0.0273,-0.0474,-0.024675000000000002
11.1,-0.018,-0.0516,-0.0149
11.11,-0.0262,-0.052,-0.016050000000000002
11.12,-0.019,-0.0561,-0.016050000000000002
11.13,-0.019,-0.056,-0.016
11.14,-0.019,-0.0561,-0.016050000000000002
11.15,-0.0118,-0.0602,-0.0172
11.16,0.0098,-0.0435,-0.021625
11.17,0.0114,-0.0435,-0.021625
11.18,0.0114,-0.0435,-0.021625
11.19,0.0114,-0.0435,-0.022
11.2,0.0114,-0.0435,-0.021625
11.21,0.0114,-0.0435,-0.021625
11.22,0.0114,-0.0435,-0.021625
11.23,0.0114,-0.0435,-0.021625
11.24,0.0114,-0.0435,-0.021625
11.25,0.0114,-0.0435,-0.021625
11.26,0.0114,-0.0435,-0.021625
11.27,0.0114,-0.044,-0.021625
11.28,0.0114,-0.0435,-0.021625
11.29,0.0114,-0.0268,-0.021625
11.3,0.013,-0.0268,-0.021625
11.31,-0.0013,-0.0203,-0.021625
11.32,-0.0013,-0.0203,-0.021625
11.33,-0.0013,-0.0203,-0.021625
11.34,-0.0013,-0.0203,-0.021625
11.35,-0.0013,-0.0203,-0.021625
11.36,-0.0013,-0.0203,-0.022
11.37,-0.0013,-0.0203,-0.021625
11.38,-0.0013,-0.0203,-0.022
11.39,-0.0013,-0.0203,-0.021625
11.4,-0.0013,-0.0203,-0.021625
11.41,-0.0013,-0.0203,-0.021625
11.42,-0.0013,-0.0203,-0.021625
11.43,-0.0013,-0.0203,-0.021625
11.44,-0.0013,-0.0203,-0.021625
11.45,-0.0013,-0.0138,-0.021625
11.46,-0.0013,-0.0172,-0.021625
11.47,-0.0013,-0.0172,-0.021625
11.48,-0.0155,-0.0172,-0.021625
11.49,-0.0038,-0.0205,-0.021625
11.5,-0.0156,-0.02,-0.021625
11.51,-0.0156,0.0229,-0.021625
11.52,-0.0156,0.023,-0.021625
11.53,-0.0156,0.0229,-0.021625
11.54,-0.0156,0.0658,-0.021625
11.55,-0.0156,0.1306,-0.021625
11.56,-0.0156,0.069,-0.021625
11.57,-0.0275,0.0073,-0.021625
11.58,-0.0112,-0.0206,-0.021625
11.59,-0.0112,-0.0206,-0.021625
11.6,-0.0112,-0.0206,-0.021625
11.61,-0.0112,-0.0484,-0.021625
11.62,-0.0112,-0.0557,-0.021625
11.63,-0.0112,-0.0557,-0.021625
11.64,-0.0112,-0.0557,-0.021625
11.65,-0.0112,-0.063,-0.021625
11.66,-0.0112,-0.0387,-0.021625
11.67,-0.0112,-0.0387,-0.021625
11.68,-0.0112,-0.0387,-0.021625
11.69,-0.0112,-0.0144,-0.021625
11.7,-0.0112,-0.0396,-0.02605
11.71,0.0051,-0.0648,-0.029425
11.72,-0.0189,-0.0504,-0.029425
11.73,-0.0181,-0.0361,-0.029425
11.74,-0.0483,-0.0248,-0.029425
11.75,-0.0492,-0.0248,-0.029425
11.76,-0.0492,-0.0248,-0.029425
11.77,-0.0501,-0.0248,-0.029425
11.78,-0.0335,-0.0136,-0.029425
11.79,-0.017,-0.0134,-0.029425
11.8,-0.039,-0.0134,-0.029425
11.81,-0.039,-0.0134,-0.029425
11.82,-0.039,-0.0134,-0.029425
11.83,-0.039,-0.0134,-0.029425
11.84,-0.039,-0.0134,-0.029425
11.85,-0.039,-0.0134,-0.029425
11.86,-0.039,-0.013,-0.029425
11.87,-0.0609,-0.0131,-0.029425
11.88,-0.0123,-0.0107,-0.029425
11.89,-0.0123,-0.0107,-0.029425
11.9,-0.0123,-0.0107,-0.029425
11.91,0.0363,-0.0107,-0.029425
11.92,0.0047,-0.0107,-0.029425
11.93,0.0047,-0.0107,-0.029425
11.94,0.0047,-0.0084,-0.029425
11.95,0.0047,-0.005,-0.029425
11.96,0.0047,-0.005,-0.029425
11.97,0.0047,-0.005,-0.029425
11.98,0.0047,-0.005,-0.029425
11.99,-0.0268,-0.0017,-0.029425
12.0,-0.0256,-0.0016,-0.029425
12.01,-0.0256,-0.0016,-0.029425
12.02,-0.0256,-0.0016,-0.029425
12.03,-0.0256,-0.0016,-0.029425
12.04,-0.0256,-0.0014,-0.0328
12.05,-0.0245,-0.001,-0.037575
12.06,-0.0253,0.0276,-0.037575
12.07,-0.0253,0.028,-0.037575
12.08,-0.026,0.0276,-0.037575
12.09,0.0102,0.0276,-0.037575
12.1,0.0463,0.0276,-0.037575
12.11,0.0174,0.0276,-0.037575
12.12,-0.0114,0.0562,-0.037575
12.13,0.0111,0.0386,-0.037575
12.14,-0.0174,0.021,-0.037575
12.15,-0.0174,0.0372,-0.037575
12.16,-0.0174,0.0534,-0.037575
12.17,-0.0174,0.0534,-0.037575
12.18,-0.0174,0.0621,-0.037575
12.19,-0.0174,0.0621,-0.037575
12.2,-0.0174,0.0621,-0.037575
12.21,-0.0174,0.0621,-0.038
12.22,-0.0174,0.0708,-0.038
12.23,-0.0174,0.0565,-0.037575
12.24,-0.0174,0.0565,-0.037575
12.25,-0.0174,0.0422,-0.04235
12.26,-0.0458,0.0415,-0.04235
12.27,-0.0327,0.0415,-0.028999999999999998
12.28,-0.0403,0.0254,-0.028999999999999998
12.29,-0.0235,0.0254,-0.028999999999999998
12.3,-0.0235,0.0254,-0.028999999999999998
12.31,-0.0235,0.0254,-0.01565
12.32,-0.0067,0.0254,-0.015275
12.33,-0.0118,0.0254,-0.015275
12.34,0.0076,0.0093,-0.0149
12.35,-0.0028,0.0015,-0.018500000000000003
12.36,-0.0028,0.0015,-0.018500000000000003
12.37,-0.003,0.0015,-0.018500000000000003
12.38,-0.0028,0.0015,-0.018500000000000003
12.39,-0.0028,0.0015,-0.018500000000000003
12.4,-0.0028,0.0015,-0.0221
12.41,-0.0028,0.0015,-0.008975
12.42,-0.0028,0.0015,-0.008975
12.43,-0.0027,0.0015,-0.008975
12.44,-0.0016,0.0015,-0.008975
12.45,-0.0016,0.0015,-0.008975
12.46,-0.0016,0.0015,-0.008975
12.47,-0.0016,-0.0063,-0.008975
12.48,-0.0016,-0.0109,-0.008975
12.49,-0.0016,-0.0155,-0.008975
12.5,-0.0016,0.0005,-0.008975
12.51,-0.0005,0.0005,-0.008975
12.52,-0.0083,0.0005,-0.008975
12.53,-0.0083,0.0005,-0.008975
12.54,-0.0083,0.0005,-0.008975
12.55,-0.0161,0.0005,-0.008975
12.56,-0.0139,0.0005,-0.008975
12.57,-0.0139,0.0164,-0.008975
12.58,-0.0139,0.0164,-0.008975
12.59,-0.0139,0.0126,-0.008975
12.6,-0.0139,0.0126,-0.009
12.61,-0.0139,0.013,-0.009
12.62,-0.0139,0.0126,-0.008975
12.63,-0.0139,0.0126,-0.008975
12.64,-0.0139,0.0126,-0.008975
12.65,-0.0139,0.0088,0.00415
12.66,-0.0117,-0.004,0.004425
12.67,0.0025,-0.004,0.004425
12.68,0.0168,-0.004,0.004425
12.69,0.0108,-0.004,0.004425
12.7,0.0108,-0.004,0.004
12.71,0.0108,-0.004,0.004425
12.72,0.0108,-0.004,0.004425
12.73,0.0108,-0.004,0.004425
12.74,0.0108,-0.004,0.004425
12.75,0.0108,-0.004,0.004425
12.76,0.0108,-0.004,0.004425
12.77,0.0108,-0.004,0.0047
12.78,0.0108,-0.0168,0.01685
12.79,0.0108,-0.0261,0.01685
12.8,0.0108,-0.0261,0.01685
12.81,0.0108,-0.0261,0.01685
12.82,0.0108,-0.0261,0.01685
12.83,0.0108,-0.0261,0.029
12.84,0.0048,-0.0354,0.029
12.85,0.0068,-0.0328,0.029475
