Timezero,U,V,W,U_avg,V_avg,W_avg,U',V',W',U'',V'',W'',U'V',V'W',W'U',U''_Avg,V''_Avg,W''_Avg,U'V'_Avg,V'W'_Avg,W'U'_Avg,TKE
117.925,65.545,1.6925,13.9625,61.443,0.182,14.287,4.102,1.51,-0.325,16.826,2.282,0.105,6.196,-0.49,-1.331,-365.026,-70.921,-35.978,-19.91,-15.108,-15.728,-235.963
117.95,65.885,1.795,13.55,61.394,0.18,14.287,4.491,1.615,-0.737,20.169,2.608,0.543,7.253,-1.19,-3.31,-365.445,-70.976,-35.998,-19.937,-15.119,-15.765,-236.209
117.975,65.505,2.1325,13.4375,61.345,0.178,14.287,4.16,1.954,-0.85,17.306,3.82,0.722,8.131,-1.66,-3.534,-365.86,-71.03,-36.018,-19.963,-15.13,-15.802,-236.454
118.0,65.03,2.14,13.5075,61.295,0.176,14.288,3.735,1.964,-0.78,13.95,3.857,0.609,7.336,-1.533,-2.915,-366.269,-71.084,-36.037,-19.989,-15.141,-15.838,-236.695
118.025,65.5275,1.5925,13.72,61.246,0.174,14.288,4.282,1.419,-0.568,18.331,2.012,0.323,6.073,-0.806,-2.432,-366.674,-71.136,-36.056,-20.015,-15.152,-15.875,-236.933
118.05,65.1325,1.0375,12.755,61.197,0.172,14.288,3.935,0.866,-1.533,15.488,0.749,2.35,3.406,-1.327,-6.033,-367.073,-71.188,-36.075,-20.041,-15.162,-15.911,-237.168
118.075,64.795,0.3775,12.74,61.148,0.17,14.289,3.647,0.207,-1.549,13.301,0.043,2.399,0.757,-0.321,-5.649,-367.467,-71.239,-36.092,-20.066,-15.173,-15.947,-237.399
118.1,65.125,-0.175,12.8625,61.099,0.168,14.289,4.026,-0.343,-1.426,16.209,0.118,2.035,-1.381,0.489,-5.743,-367.857,-71.289,-36.11,-20.091,-15.183,-15.983,-237.628
118.125,64.81,-0.4375,13.2125,61.049,0.166,14.29,3.761,-0.604,-1.077,14.145,0.364,1.161,-2.27,0.65,-4.052,-368.241,-71.338,-36.127,-20.116,-15.193,-16.019,-237.853
118.15,64.9575,-0.995,13.785,61.0,0.164,14.29,3.957,-1.159,-0.505,15.662,1.343,0.255,-4.587,0.585,-1.999,-368.62,-71.386,-36.143,-20.14,-15.202,-16.054,-238.075
118.175,65.135,-1.035,14.1975,60.951,0.162,14.29,4.184,-1.197,-0.092,17.506,1.433,0.009,-5.008,0.111,-0.387,-368.994,-71.433,-36.159,-20.165,-15.212,-16.09,-238.293
118.2,65.33,-1.035,14.1525,60.902,0.16,14.291,4.428,-1.195,-0.139,19.607,1.428,0.019,-5.291,0.166,-0.613,-369.363,-71.479,-36.174,-20.189,-15.221,-16.125,-238.508
118.225,65.435,-0.88,14.385,60.853,0.158,14.291,4.582,-1.038,0.094,20.995,1.077,0.009,-4.756,-0.098,0.431,-369.727,-71.524,-36.189,-20.212,-15.23,-16.16,-238.72
118.25,65.5525,-0.61,14.6075,60.804,0.156,14.292,4.748,-0.766,0.316,22.548,0.587,0.1,-3.637,-0.242,1.498,-370.086,-71.569,-36.203,-20.236,-15.239,-16.195,-238.929
118.275,65.4375,-0.1925,15.02,60.755,0.154,14.292,4.682,-0.347,0.728,21.926,0.12,0.53,-1.622,-0.252,3.409,-370.44,-71.612,-36.217,-20.259,-15.248,-16.23,-239.135
118.3,65.405,0.3175,14.6325,60.706,0.152,14.292,4.699,0.166,0.341,22.081,0.027,0.116,0.778,0.056,1.6,-370.788,-71.655,-36.231,-20.282,-15.257,-16.265,-239.337
118.325,65.71,0.9525,14.8525,60.657,0.15,14.293,5.053,0.802,0.559,25.533,0.644,0.313,4.055,0.449,2.827,-371.131,-71.696,-36.243,-20.304,-15.265,-16.299,-239.535
118.35,65.69,1.345,14.9825,60.608,0.148,14.293,5.082,1.197,0.69,25.827,1.433,0.475,6.083,0.825,3.504,-371.469,-71.737,-36.256,-20.326,-15.273,-16.333,-239.731
118.375,65.43,1.905,14.715,60.559,0.146,14.294,4.871,1.759,0.421,23.727,3.094,0.177,8.568,0.741,2.051,-371.802,-71.777,-36.268,-20.348,-15.281,-16.368,-239.923
118.4,65.0825,2.3825,14.2275,60.51,0.144,14.294,4.572,2.238,-0.067,20.908,5.011,0.004,10.236,-0.149,-0.304,-372.13,-71.816,-36.279,-20.37,-15.289,-16.402,-240.113
118.425,64.4025,2.785,13.795,60.461,0.142,14.294,3.942,2.643,-0.499,15.535,6.985,0.249,10.417,-1.319,-1.967,-372.453,-71.854,-36.29,-20.391,-15.297,-16.435,-240.298
118.45,64.1425,2.655,13.635,60.412,0.14,14.295,3.73,2.515,-0.66,13.917,6.325,0.436,9.382,-1.66,-2.462,-372.77,-71.891,-36.3,-20.412,-15.304,-16.469,-240.481
118.475,64.325,2.1,13.2325,60.363,0.139,14.295,3.962,1.961,-1.062,15.697,3.846,1.129,7.769,-2.084,-4.21,-373.082,-71.927,-36.31,-20.433,-15.312,-16.502,-240.66
118.5,64.365,1.295,13.0825,60.315,0.137,14.296,4.05,1.158,-1.213,16.402,1.341,1.473,4.69,-1.405,-4.915,-373.389,-71.962,-36.319,-20.454,-15.319,-16.536,-240.835
118.525,64.46,0.71,13.81,60.266,0.135,14.296,4.194,0.575,-0.486,17.59,0.331,0.236,2.412,-0.279,-2.038,-373.691,-71.996,-36.328,-20.474,-15.326,-16.569,-241.007
118.55,65.7375,0.1025,13.7675,60.217,0.133,14.297,5.52,-0.031,-0.53,30.476,0.001,0.28,-0.168,0.016,-2.923,-373.987,-72.029,-36.336,-20.494,-15.332,-16.602,-241.176
118.575,65.7675,0.215,14.195,60.168,0.131,14.297,5.599,0.084,-0.102,31.354,0.007,0.01,0.47,-0.009,-0.571,-374.278,-72.062,-36.344,-20.514,-15.339,-16.635,-241.342
118.6,66.5,-0.3825,15.0525,60.119,0.129,14.298,6.381,-0.512,0.755,40.717,0.262,0.569,-3.264,-0.386,4.814,-374.564,-72.093,-36.351,-20.533,-15.345,-16.667,-241.504
118.625,66.8875,-1.315,15.93,60.071,0.127,14.298,6.817,-1.442,1.632,46.465,2.079,2.663,-9.829,-2.353,11.125,-374.845,-72.124,-36.357,-20.552,-15.351,-16.7,-241.663
118.65,66.8825,-1.9625,16.085,60.022,0.125,14.299,6.86,-2.087,1.786,47.066,4.358,3.19,-14.321,-3.728,12.253,-375.12,-72.153,-36.364,-20.571,-15.357,-16.732,-241.819
118.675,67.44,-2.275,16.24,59.973,0.123,14.299,7.467,-2.398,1.941,55.756,5.75,3.767,-17.906,-4.655,14.493,-375.39,-72.182,-36.369,-20.59,-15.363,-16.764,-241.971
118.7,68.4975,-2.4875,15.8775,59.925,0.121,14.3,8.573,-2.608,1.577,73.488,6.804,2.489,-22.361,-4.115,13.523,-375.654,-72.209,-36.374,-20.608,-15.368,-16.796,-242.119
118.725,68.71,-2.065,15.68,59.876,0.119,14.3,8.834,-2.184,1.38,78.04,4.77,1.904,-19.293,-3.014,12.191,-375.914,-72.236,-36.379,-20.626,-15.373,-16.828,-242.264
118.75,69.8175,-1.91,16.165,59.828,0.117,14.301,9.989,-2.027,1.864,99.79,4.109,3.474,-20.249,-3.778,18.62,-376.167,-72.261,-36.383,-20.643,-15.379,-16.859,-242.405
118.775,70.02,-1.575,15.475,59.779,0.115,14.301,10.241,-1.69,1.174,104.878,2.856,1.378,-17.307,-1.984,12.023,-376.416,-72.286,-36.387,-20.661,-15.383,-16.89,-242.544
118.8,69.9775,-1.2275,15.6525,59.731,0.113,14.302,10.247,-1.341,1.351,104.991,1.797,1.824,-13.735,-1.81,13.838,-376.659,-72.31,-36.39,-20.678,-15.388,-16.922,-242.679
118.825,69.7725,-0.5025,16.2625,59.682,0.111,14.302,10.09,-0.613,1.96,101.818,0.376,3.844,-6.191,-1.203,19.782,-376.897,-72.333,-36.392,-20.694,-15.393,-16.953,-242.811
118.85,69.6925,-0.04,16.325,59.634,0.11,14.303,10.058,-0.15,2.022,101.173,0.022,4.088,-1.509,-0.303,20.338,-377.129,-72.355,-36.394,-20.711,-15.397,-16.983,-242.939
118.875,68.9675,0.5025,16.4,59.585,0.108,14.303,9.383,0.394,2.097,88.031,0.156,4.397,3.701,0.827,19.675,-377.356,-72.376,-36.396,-20.727,-15.401,-17.014,-243.064
118.9,68.3425,0.97,17.1175,59.537,0.106,14.304,8.806,0.864,2.813,77.537,0.746,7.916,7.608,2.431,24.774,-377.578,-72.396,-36.397,-20.743,-15.405,-17.045,-243.185
118.925,68.09,1.1325,17.675,59.489,0.104,14.304,8.601,1.028,3.371,73.977,1.058,11.364,8.846,3.467,28.994,-377.794,-72.414,-36.397,-20.758,-15.409,-17.075,-243.302
118.95,67.62,1.025,17.4975,59.44,0.102,14.305,8.18,0.923,3.192,66.912,0.852,10.192,7.55,2.947,26.115,-378.005,-72.433,-36.397,-20.774,-15.412,-17.105,-243.417
118.975,66.83,0.8425,17.7325,59.392,0.1,14.305,7.438,0.743,3.428,55.324,0.551,11.748,5.523,2.545,25.494,-378.21,-72.45,-36.396,-20.789,-15.415,-17.135,-243.528
119.0,66.465,0.0375,17.9625,59.344,0.098,14.306,7.121,-0.061,3.656,50.709,0.004,13.37,-0.431,-0.221,26.038,-378.41,-72.466,-36.395,-20.803,-15.419,-17.165,-243.636
119.025,66.3475,-0.465,17.1675,59.296,0.096,14.306,7.051,-0.561,2.862,49.724,0.315,8.188,-3.956,-1.605,20.178,-378.604,-72.481,-36.393,-20.818,-15.421,-17.194,-243.739
119.05,65.6225,-0.9325,16.3975,59.247,0.094,14.307,6.376,-1.026,2.091,40.647,1.054,4.37,-6.544,-2.146,13.328,-378.793,-72.495,-36.391,-20.832,-15.424,-17.224,-243.84
119.075,65.9125,-1.3275,16.5025,59.199,0.092,14.308,6.713,-1.419,2.195,45.071,2.015,4.816,-9.53,-3.115,14.733,-378.976,-72.508,-36.388,-20.846,-15.427,-17.253,-243.936
119.1,66.2975,-2.5625,15.3725,59.151,0.091,14.308,7.146,-2.654,1.065,51.072,7.041,1.133,-18.963,-2.825,7.607,-379.154,-72.52,-36.385,-20.859,-15.429,-17.282,-244.029
119.125,66.4975,-2.7775,14.6075,59.103,0.089,14.309,7.395,-2.866,0.299,54.679,8.217,0.089,-21.196,-0.856,2.207,-379.326,-72.532,-36.381,-20.872,-15.431,-17.311,-244.12
119.15,66.8775,-2.6875,14.58,59.055,0.087,14.309,7.822,-2.775,0.271,61.192,7.698,0.073,-21.704,-0.752,2.12,-379.493,-72.542,-36.377,-20.885,-15.433,-17.339,-244.206
119.175,67.4725,-2.2025,14.2675,59.007,0.085,14.31,8.465,-2.288,-0.043,71.665,5.233,0.002,-19.365,0.097,-0.36,-379.654,-72.551,-36.372,-20.898,-15.435,-17.368,-244.288
119.2,67.4575,-1.26,14.4625,58.959,0.083,14.311,8.498,-1.343,0.152,72.225,1.804,0.023,-11.413,-0.203,1.288,-379.81,-72.559,-36.366,-20.91,-15.436,-17.396,-244.368
119.225,67.38,-0.1325,14.3625,58.911,0.081,14.311,8.469,-0.214,0.052,71.724,0.046,0.003,-1.808,-0.011,0.436,-379.96,-72.567,-36.36,-20.922,-15.437,-17.424,-244.444
119.25,67.425,0.4775,14.9925,58.863,0.079,14.312,8.562,0.398,0.681,73.308,0.159,0.463,3.412,0.271,5.826,-380.105,-72.573,-36.354,-20.933,-15.439,-17.452,-244.516
119.275,67.5625,0.615,15.4275,58.815,0.077,14.312,8.748,0.538,1.116,76.519,0.289,1.244,4.706,0.6,9.758,-380.244,-72.578,-36.347,-20.945,-15.439,-17.48,-244.584
119.3,67.15,0.45,15.8375,58.768,0.076,14.313,8.382,0.374,1.524,70.258,0.14,2.324,3.135,0.57,12.778,-380.378,-72.583,-36.339,-20.956,-15.44,-17.507,-244.65
119.325,67.2625,-0.14,16.155,58.72,0.074,14.314,8.543,-0.214,1.841,72.974,0.046,3.389,-1.828,-0.394,15.727,-380.505,-72.586,-36.331,-20.966,-15.441,-17.535,-244.711
119.35,67.1575,-0.4975,15.7125,58.672,0.072,14.314,8.486,-0.57,1.399,72.004,0.324,1.956,-4.832,-0.796,11.867,-380.628,-72.588,-36.323,-20.977,-15.441,-17.562,-244.769
119.375,66.6375,-0.5125,14.3125,58.624,0.07,14.315,8.014,-0.583,-0.002,64.216,0.339,0.0,-4.668,0.001,-0.02,-380.744,-72.59,-36.313,-20.987,-15.441,-17.589,-244.824
119.4,66.575,-0.5625,13.7775,58.577,0.068,14.316,7.998,-0.631,-0.539,63.968,0.398,0.29,-5.043,0.34,-4.307,-380.855,-72.59,-36.304,-20.997,-15.441,-17.616,-244.875
119.425,66.0875,-0.1975,13.185,58.529,0.066,14.316,7.559,-0.264,-1.131,57.131,0.069,1.279,-1.992,0.298,-8.549,-380.961,-72.59,-36.293,-21.006,-15.44,-17.642,-244.922
119.45,66.2825,0.0475,13.14,58.482,0.064,14.317,7.8,-0.017,-1.177,60.848,0.0,1.385,-0.129,0.019,-9.181,-381.061,-72.588,-36.282,-21.015,-15.44,-17.669,-244.965
119.475,66.7925,0.2,13.5275,58.434,0.063,14.318,8.359,0.137,-0.79,69.865,0.019,0.625,1.145,-0.108,-6.607,-381.155,-72.586,-36.271,-21.024,-15.439,-17.695,-245.006
119.5,67.375,0.3375,13.92,58.387,0.061,14.318,8.988,0.277,-0.398,80.784,0.076,0.158,2.485,-0.11,-3.577,-381.243,-72.582,-36.259,-21.033,-15.438,-17.721,-245.042
119.525,68.225,0.4825,14.1525,58.339,0.059,14.319,9.886,0.423,-0.167,97.733,0.179,0.028,4.187,-0.071,-1.646,-381.326,-72.577,-36.247,-21.041,-15.437,-17.747,-245.075
119.55,69.715,0.265,14.8875,58.292,0.057,14.32,11.423,0.208,0.567,130.485,0.043,0.322,2.376,0.118,6.483,-381.403,-72.572,-36.234,-21.049,-15.436,-17.772,-245.105
119.575,69.73,0.5275,16.35,58.244,0.055,14.32,11.486,0.472,2.03,131.928,0.223,4.121,5.427,0.959,23.317,-381.474,-72.565,-36.22,-21.057,-15.434,-17.798,-245.13
119.6,70.5,0.47,16.62,58.197,0.053,14.321,12.303,0.417,2.299,151.364,0.174,5.285,5.13,0.959,28.285,-381.54,-72.558,-36.206,-21.064,-15.432,-17.823,-245.152
119.625,70.695,0.5225,16.22,58.15,0.052,14.322,12.545,0.47,1.898,157.377,0.221,3.602,5.902,0.893,23.81,-381.6,-72.549,-36.191,-21.071,-15.43,-17.848,-245.17
119.65,70.5475,0.555,16.015,58.102,0.05,14.322,12.446,0.505,1.693,154.89,0.255,2.866,6.285,0.855,21.07,-381.654,-72.54,-36.176,-21.077,-15.428,-17.873,-245.185
119.675,70.1625,0.585,15.7275,58.055,0.048,14.323,12.107,0.537,1.404,146.592,0.288,1.973,6.502,0.754,17.005,-381.703,-72.529,-36.161,-21.084,-15.426,-17.898,-245.196
119.7,69.745,0.7,15.2775,58.008,0.046,14.324,11.737,0.654,0.954,137.757,0.428,0.909,7.676,0.624,11.191,-381.746,-72.517,-36.144,-21.09,-15.423,-17.922,-245.203
119.725,69.0975,0.91,14.2575,57.961,0.044,14.325,11.136,0.866,-0.067,124.022,0.75,0.005,9.644,-0.058,-0.752,-381.783,-72.505,-36.127,-21.096,-15.42,-17.946,-245.208
119.75,68.4175,0.4725,13.915,57.914,0.043,14.325,10.504,0.429,-0.41,110.324,0.184,0.168,4.511,-0.176,-4.306,-381.814,-72.491,-36.11,-21.101,-15.417,-17.97,-245.208
119.775,68.0475,-0.1675,14.2925,57.867,0.041,14.326,10.181,-0.209,-0.034,103.643,0.043,0.001,-2.123,0.007,-0.341,-381.84,-72.476,-36.092,-21.106,-15.414,-17.994,-245.204
119.8,67.5975,-0.515,14.3175,57.82,0.039,14.327,9.777,-0.554,-0.009,95.6,0.307,0.0,-5.417,0.005,-0.093,-381.86,-72.461,-36.074,-21.111,-15.41,-18.018,-245.198
119.825,66.68,-0.4575,13.91,57.773,0.037,14.328,8.907,-0.494,-0.418,79.335,0.245,0.175,-4.405,0.207,-3.723,-381.874,-72.444,-36.055,-21.115,-15.407,-18.041,-245.187
119.85,65.465,-0.1775,13.4775,57.726,0.035,14.328,7.739,-0.212,-0.851,59.892,0.045,0.723,-1.645,0.181,-6.582,-381.882,-72.427,-36.035,-21.119,-15.403,-18.065,-245.172
119.875,65.1975,-0.275,13.4175,57.68,0.034,14.329,7.518,-0.309,-0.912,56.513,0.095,0.831,-2.323,0.282,-6.852,-381.884,-72.408,-36.015,-21.123,-15.399,-18.088,-245.154
119.9,65.37,-0.6475,14.495,57.633,0.032,14.33,7.737,-0.679,0.165,59.861,0.462,0.027,-5.257,-0.112,1.277,-381.881,-72.388,-35.994,-21.127,-15.395,-18.111,-245.132
119.925,65.295,-0.7725,14.875,57.586,0.03,14.331,7.709,-0.802,0.544,59.429,0.644,0.296,-6.186,-0.437,4.194,-381.872,-72.367,-35.973,-21.13,-15.39,-18.133,-245.106
119.95,64.78,-0.62,16.185,57.539,0.028,14.331,7.241,-0.648,1.854,52.432,0.42,3.437,-4.692,-1.201,13.425,-381.857,-72.346,-35.951,-21.133,-15.385,-18.156,-245.077
119.975,64.7325,-0.4,16.8675,57.493,0.026,14.332,7.239,-0.426,2.535,52.41,0.181,6.429,-3.084,-1.08,18.356,-381.836,-72.323,-35.929,-21.135,-15.38,-18.178,-245.044
120.0,64.5425,-0.365,17.145,57.446,0.025,14.333,7.097,-0.39,2.812,50.36,0.152,7.907,-2.768,-1.097,19.955,-381.809,-72.299,-35.906,-21.137,-15.375,-18.2,-245.007
120.025,64.4175,0.185,15.955,57.4,0.023,14.334,7.018,0.162,1.621,49.245,0.026,2.628,1.137,0.263,11.375,-381.776,-72.274,-35.882,-21.139,-15.37,-18.222,-244.966
120.05,63.7775,0.6025,14.95,57.353,0.021,14.335,6.425,0.582,0.615,41.274,0.338,0.378,3.736,0.358,3.951,-381.738,-72.249,-35.858,-21.141,-15.364,-18.244,-244.922
120.075,64.06,0.37,14.4575,57.307,0.019,14.335,6.753,0.351,0.122,45.603,0.123,0.015,2.37,0.043,0.827,-381.694,-72.222,-35.834,-21.142,-15.359,-18.265,-244.875
120.1,64.56,-0.0325,13.6525,57.26,0.018,14.336,7.3,-0.051,-0.684,53.29,0.003,0.467,-0.369,0.035,-4.99,-381.643,-72.194,-35.809,-21.143,-15.353,-18.286,-244.823
120.125,64.065,0.015,13.3125,57.214,0.016,14.337,6.851,-0.001,-1.024,46.936,0.0,1.05,-0.007,0.001,-7.019,-381.587,-72.165,-35.783,-21.143,-15.346,-18.307,-244.768
120.15,64.095,0.0875,13.255,57.168,0.014,14.338,6.927,0.073,-1.083,47.983,0.005,1.173,0.509,-0.08,-7.502,-381.525,-72.135,-35.757,-21.144,-15.34,-18.328,-244.708
120.175,63.955,0.4325,13.1025,57.122,0.012,14.339,6.833,0.42,-1.237,46.69,0.177,1.529,2.873,-0.52,-8.449,-381.457,-72.104,-35.73,-21.143,-15.333,-18.349,-244.645
120.2,63.1775,1.085,12.7175,57.076,0.011,14.34,6.102,1.074,-1.623,37.228,1.153,2.633,6.553,-1.743,-9.9,-381.384,-72.072,-35.703,-21.143,-15.326,-18.369,-244.579
120.225,62.2575,1.03,12.4675,57.03,0.009,14.341,5.227,1.021,-1.873,27.327,1.042,3.51,5.337,-1.913,-9.794,-381.304,-72.039,-35.675,-21.142,-15.319,-18.39,-244.509
120.25,62.3575,0.7575,12.56,56.984,0.007,14.341,5.373,0.75,-1.781,28.875,0.563,3.172,4.033,-1.337,-9.57,-381.218,-72.005,-35.646,-21.141,-15.312,-18.41,-244.435
120.275,61.915,1.045,12.3625,56.938,0.005,14.342,4.977,1.04,-1.979,24.771,1.082,3.918,5.176,-2.059,-9.852,-381.127,-71.97,-35.617,-21.14,-15.305,-18.429,-244.357
120.3,61.635,1.4275,12.4425,56.892,0.004,14.343,4.743,1.423,-1.9,22.496,2.026,3.612,6.752,-2.705,-9.014,-381.029,-71.934,-35.587,-21.138,-15.297,-18.449,-244.275
120.325,61.865,1.67,12.37,56.846,0.002,14.344,5.019,1.668,-1.974,25.19,2.782,3.897,8.372,-3.293,-9.908,-380.925,-71.897,-35.557,-21.136,-15.289,-18.469,-244.19
120.35,62.4125,0.475,12.765,56.8,0.0,14.345,5.613,0.475,-1.58,31.5,0.226,2.496,2.666,-0.75,-8.868,-380.816,-71.858,-35.527,-21.134,-15.281,-18.488,-244.1
120.375,62.8275,-0.215,12.775,56.754,-0.001,14.346,6.074,-0.214,-1.571,36.887,0.046,2.468,-1.3,0.336,-9.541,-380.701,-71.819,-35.495,-21.131,-15.273,-18.507,-244.008
120.4,62.4325,-0.475,13.2325,56.709,-0.003,14.347,5.723,-0.472,-1.114,32.758,0.223,1.242,-2.701,0.526,-6.379,-380.579,-71.779,-35.463,-21.128,-15.264,-18.526,-243.911
120.425,62.685,-1.2525,13.7125,56.663,-0.005,14.348,6.022,-1.248,-0.636,36.264,1.556,0.404,-7.512,0.793,-3.827,-380.452,-71.737,-35.431,-21.124,-15.255,-18.544,-243.81
120.45,62.4325,-1.6525,13.7675,56.617,-0.007,14.349,5.816,-1.646,-0.582,33.82,2.708,0.338,-9.569,0.957,-3.382,-380.318,-71.695,-35.398,-21.121,-15.246,-18.562,-243.706
120.475,62.6225,-1.585,14.455,56.572,-0.008,14.349,6.05,-1.577,0.106,36.609,2.487,0.011,-9.542,-0.167,0.641,-380.179,-71.652,-35.364,-21.117,-15.237,-18.581,-243.597
120.5,62.995,-0.6525,14.3825,56.526,-0.01,14.35,6.469,-0.642,0.033,41.848,0.413,0.001,-4.156,-0.021,0.21,-380.034,-71.607,-35.33,-21.112,-15.228,-18.599,-243.485
120.525,62.8775,-0.305,13.66,56.481,-0.012,14.351,6.396,-0.293,-0.691,40.915,0.086,0.477,-1.874,0.202,-4.42,-379.882,-71.562,-35.296,-21.108,-15.218,-18.616,-243.37
120.55,62.625,-0.2625,14.2625,56.436,-0.013,14.352,6.189,-0.249,-0.09,38.304,0.062,0.008,-1.544,0.022,-0.554,-379.725,-71.515,-35.26,-21.103,-15.208,-18.634,-243.25
120.575,62.7925,-0.775,14.99,56.39,-0.015,14.353,6.402,-0.76,0.637,40.992,0.578,0.406,-4.866,-0.484,4.078,-379.561,-71.468,-35.224,-21.097,-15.198,-18.651,-243.126
120.6,62.7625,-1.0425,15.3975,56.345,-0.017,14.354,6.418,-1.026,1.044,41.184,1.052,1.089,-6.581,-1.07,6.697,-379.392,-71.419,-35.188,-21.091,-15.188,-18.668,-242.999
120.625,62.92,-1.08,16.0225,56.3,-0.018,14.355,6.62,-1.062,1.668,43.824,1.128,2.781,-7.03,-1.771,11.039,-379.216,-71.369,-35.151,-21.085,-15.177,-18.685,-242.868
120.65,62.4275,-0.605,16.27,56.255,-0.02,14.356,6.172,-0.585,1.914,38.1,0.342,3.663,-3.611,-1.12,11.814,-379.034,-71.318,-35.113,-21.079,-15.167,-18.702,-242.732
120.675,62.545,-0.2625,16.8025,56.21,-0.022,14.357,6.335,-0.241,2.445,40.132,0.058,5.98,-1.524,-0.588,15.492,-378.847,-71.267,-35.075,-21.072,-15.156,-18.718,-242.594
120.7,62.2475,0.08,16.0225,56.165,-0.023,14.358,6.083,0.103,1.665,36.997,0.011,2.771,0.626,0.171,10.124,-378.653,-71.214,-35.037,-21.065,-15.144,-18.735,-242.452
120.725,61.8375,0.4625,16.195,56.12,-0.025,14.359,5.718,0.488,1.836,32.69,0.238,3.371,2.787,0.895,10.497,-378.453,-71.16,-34.997,-21.058,-15.133,-18.751,-242.305
120.75,61.7375,1.0875,16.34,56.075,-0.027,14.36,5.662,1.114,1.98,32.064,1.242,3.92,6.311,2.207,11.212,-378.247,-71.105,-34.958,-21.05,-15.121,-18.766,-242.155
120.775,61.0875,1.7575,16.5525,56.03,-0.028,14.361,5.057,1.786,2.191,25.578,3.188,4.803,9.03,3.913,11.084,-378.035,-71.049,-34.917,-21.042,-15.11,-18.782,-242.001
120.8,60.6375,1.855,16.985,55.986,-0.03,14.362,4.652,1.885,2.623,21.636,3.553,6.88,8.768,4.944,12.201,-377.817,-70.992,-34.876,-21.034,-15.098,-18.797,-241.843
120.825,60.6425,1.78,15.7575,55.941,-0.032,14.363,4.701,1.812,1.395,22.104,3.283,1.945,8.519,2.527,6.556,-377.593,-70.934,-34.835,-21.025,-15.085,-18.813,-241.681
120.85,60.7375,1.865,15.565,55.896,-0.033,14.364,4.841,1.898,1.201,23.44,3.602,1.442,9.189,2.279,5.815,-377.362,-70.874,-34.793,-21.016,-15.073,-18.828,-241.514
120.875,60.865,1.72,15.295,55.852,-0.035,14.365,5.013,1.755,0.93,25.13,3.08,0.865,8.798,1.632,4.662,-377.126,-70.814,-34.75,-21.006,-15.06,-18.842,-241.345
120.9,60.6575,1.6675,14.945,55.807,-0.037,14.366,4.85,1.704,0.579,23.527,2.905,0.335,8.268,0.987,2.808,-376.883,-70.753,-34.707,-20.997,-15.047,-18.857,-241.171
120.925,60.065,1.9875,13.9925,55.763,-0.038,14.367,4.302,2.026,-0.375,18.507,4.103,0.14,8.714,-0.759,-1.611,-376.634,-70.69,-34.663,-20.986,-15.034,-18.871,-240.994
120.95,59.89,2.6425,13.5625,55.719,-0.04,14.368,4.171,2.683,-0.806,17.397,7.196,0.649,11.189,-2.161,-3.36,-376.379,-70.627,-34.619,-20.976,-15.021,-18.885,-240.812
120.975,59.7025,3.0025,12.97,55.675,-0.042,14.369,4.028,3.044,-1.399,16.221,9.269,1.957,12.262,-4.259,-5.634,-376.118,-70.563,-34.574,-20.965,-15.007,-18.899,-240.627
121.0,59.7075,3.0575,12.1475,55.63,-0.043,14.37,4.078,3.101,-2.222,16.626,9.613,4.94,12.642,-6.891,-9.062,-375.851,-70.497,-34.528,-20.954,-14.994,-18.913,-240.438
121.025,59.7125,2.805,12.2175,55.586,-0.045,14.371,4.127,2.85,-2.154,17.028,8.123,4.638,11.761,-6.137,-8.886,-375.578,-70.43,-34.482,-20.943,-14.98,-18.926,-240.245
121.05,59.7825,2.2625,12.0525,55.542,-0.046,14.372,4.24,2.308,-2.319,17.982,5.329,5.38,9.789,-5.355,-9.836,-375.298,-70.363,-34.435,-20.931,-14.965,-18.94,-240.048
121.075,60.1125,1.53,12.2,55.498,-0.048,14.373,4.614,1.578,-2.173,21.294,2.49,4.722,7.282,-3.429,-10.027,-375.013,-70.294,-34.388,-20.919,-14.951,-18.953,-239.847
121.1,60.7925,0.9875,12.4,55.454,-0.05,14.375,5.338,1.038,-1.975,28.5,1.076,3.901,5.539,-2.049,-10.544,-374.721,-70.224,-34.34,-20.906,-14.936,-18.965,-239.642
121.125,61.195,0.4075,12.59,55.41,-0.051,14.376,5.785,0.458,-1.786,33.466,0.21,3.19,2.652,-0.819,-10.332,-374.423,-70.153,-34.292,-20.893,-14.921,-18.978,-239.434
121.15,60.7375,0.4975,12.7675,55.367,-0.053,14.377,5.37,0.55,-1.61,28.842,0.303,2.59,2.956,-0.886,-8.644,-374.118,-70.081,-34.243,-20.88,-14.906,-18.99,-239.221
121.175,60.6825,0.925,13.6825,55.323,-0.054,14.378,5.359,0.979,-0.696,28.724,0.958,0.484,5.247,-0.681,-3.728,-373.808,-70.008,-34.193,-20.866,-14.891,-19.002,-239.004
121.2,60.3325,1.7,13.4375,55.279,-0.056,14.379,5.053,1.756,-0.941,25.538,3.084,0.886,8.874,-1.653,-4.758,-373.491,-69.934,-34.143,-20.853,-14.875,-19.014,-238.784
121.225,60.3775,1.9575,13.17,55.236,-0.058,14.38,5.142,2.015,-1.21,26.435,4.062,1.464,10.363,-2.439,-6.221,-373.168,-69.859,-34.092,-20.838,-14.86,-19.026,-238.559
