t,u,v,w,backup_u,backup_v,backup_w,snr_u,snr_v,snr_w,cor_u,cor_v,cor_w
2.35,0.3597,-0.0079,0.0068,0.4639,-0.0079,0.0068,20.3,21.6,23.9,80.5,88.0,98.0
2.36,0.3983,0.0192,-0.0116,0.3983,0.0532,-0.0047,21.8,21.4,17.4,87.0,87.0,93.5
2.37,0.411,0.019,-0.021,0.2476,-0.392,0.0093,17.2,18.65,20.0,82.0,87.0,93.5
2.38,0.417,0.0192,-0.0299,0.3304,0.0909,-0.0299,18.2,15.9,22.6,82.0,87.0,89.0
2.39,0.4237,0.0192,-0.027,0.4237,0.0313,-0.0218,19.2,18.3,18.0,77.0,87.0,84.5
2.4,0.4525,0.0192,-0.0242,0.4755,-0.3883,-0.0242,18.9,16.4,17.4,76.0,87.0,80.0
2.41,0.4525,0.0192,-0.0145,0.519,-0.0368,-0.0145,18.0,20.4,18.7,76.0,87.0,77.0
2.42,0.4813,0.0192,-0.0241,0.4813,-0.0189,-0.0241,19.5,22.4,21.6,75.0,87.0,83.0
2.43,0.4732,0.0192,-0.0298,0.4775,0.2045,-0.0139,18.9,17.9,18.6,83.5,87.0,79.0
2.44,0.4732,0.0192,-0.0354,0.38,0.0175,-0.0354,19.0,18.6,21.4,83.5,87.0,75.0
2.45,0.4732,0.0192,-0.0268,0.5836,0.0399,0.0176,17.2,22.4,20.0,83.5,87.0,87.0
2.46,0.4732,0.0192,-0.0268,0.3491,-0.0706,-0.0234,15.6,19.4,21.2,83.5,87.0,87.0
2.47,0.4732,0.0464,-0.0181,0.3852,0.0464,-0.0181,20.4,22.7,24.0,83.5,86.0,99.0
2.48,0.465,0.109,-0.0104,0.465,0.109,-0.0104,22.1,22.1,20.5,92.0,96.0,84.0
2.49,0.4718,0.0486,-0.0005,0.4702,0.0486,-0.0005,19.3,16.1,19.1,82.5,78.0,82.0
2.5,0.4785,-0.0272,-0.0053,0.4785,-0.0272,-0.0053,17.3,20.1,23.6,73.0,75.0,98.0
2.51,0.4662,-0.005,-0.0155,0.4662,-0.1138,-0.0155,21.5,19.0,19.3,96.0,78.0,74.0
2.52,0.5036,-0.005,-0.0157,0.4487,0.037,-0.0291,19.2,18.4,18.8,86.0,78.0,81.5
2.53,0.5036,-0.005,-0.016,0.3826,-0.0814,-0.0108,18.9,18.5,19.55,86.0,78.0,81.5
2.54,0.502,-0.005,-0.0159,0.541,-0.0116,-0.0159,18.05,19.7,20.3,76.0,78.0,89.0
2.55,0.5005,-0.005,-0.0168,0.4984,0.2957,-0.0091,17.2,17.7,20.2,82.5,78.0,81.0
2.56,0.5005,0.0171,-0.0176,0.4751,0.0171,-0.0176,20.2,23.3,20.5,82.5,81.0,73.0
2.57,0.46,0.0002,-0.0391,0.46,-0.003,-0.0302,20.9,21.3,20.2,89.0,82.0,79.5
2.58,0.5104,0.0002,-0.0391,0.4457,0.0124,-0.0368,19.8,16.5,18.8,81.0,82.0,79.5
2.59,0.5104,0.0002,-0.0606,0.3003,0.0297,-0.0606,16.1,16.5,20.1,81.0,82.0,86.0
2.6,0.5104,0.0002,-0.0279,0.347,-0.0202,-0.0562,19.4,18.9,19.3,81.0,82.0,83.5
2.61,0.5607,0.0002,-0.0279,0.5607,-0.0862,-0.0349,18.9,17.4,19.2,73.0,82.0,83.5
2.62,0.5308,0.0002,-0.0279,0.3479,0.4062,-0.0743,15.2,15.7,17.0,74.5,82.0,83.5
2.63,0.5308,0.0,0.0048,0.4933,0.3091,0.0048,16.0,18.15,19.2,74.5,82.0,81.0
2.64,0.501,0.0002,-0.0048,0.501,0.0848,-0.0048,17.8,20.6,21.8,76.0,82.0,87.0
2.65,0.4534,0.0002,0.014,0.5641,0.1645,0.014,17.3,21.1,20.1,82.5,82.0,86.0
2.66,0.4534,-0.0167,-0.0487,0.3629,-0.0167,-0.0487,19.9,21.5,24.0,82.5,83.0,97.0
2.67,0.4534,0.0325,-0.0252,0.4223,0.1127,-0.0185,22.0,20.0,20.1,82.5,82.0,84.0
2.68,0.4534,0.0325,-0.0252,0.4993,0.0763,-0.0209,21.7,20.0,18.1,82.5,82.0,84.0
2.69,0.4534,0.0325,-0.0252,0.6107,0.5086,-0.0224,17.5,15.2,18.2,82.5,82.0,84.0
2.7,0.4534,0.0325,-0.0016,0.5208,0.0757,-0.0016,16.4,16.8,18.4,82.5,82.0,71.0
2.71,0.4534,0.0325,-0.0537,0.4976,0.1449,-0.0557,16.2,19.7,18.2,82.5,82.0,70.5
2.72,0.453,0.0325,-0.0537,0.4048,-0.1268,-0.0718,16.2,17.2,17.8,82.5,82.0,70.5
2.73,0.4534,0.0325,-0.1058,0.0981,-0.0094,-0.1058,16.2,18.1,17.1,82.5,82.0,70.0
2.74,0.4534,0.033,-0.057,0.4069,-0.1916,-0.0465,18.4,17.7,18.6,82.5,82.0,72.0
2.75,0.4534,0.033,-0.057,0.4944,0.1958,-0.0097,16.1,17.7,16.6,82.5,82.0,72.0
2.76,0.4534,0.0325,-0.057,0.3436,0.4139,-0.0531,15.1,17.3,16.6,82.5,82.0,72.0
2.77,0.4534,0.0325,-0.057,0.399,0.0295,-0.0499,16.9,18.5,18.0,82.5,82.0,72.0
2.78,0.4059,0.0325,-0.057,0.4059,0.0856,-0.0478,19.3,16.6,19.3,89.0,82.0,72.0
2.79,0.4213,0.057,-0.0081,0.5103,-0.0639,-0.0081,17.1,17.25,19.4,83.0,82.0,74.0
2.8,0.4367,0.057,-0.026,0.4367,-0.1588,-0.0349,15.1,17.25,20.1,77.0,82.0,76.0
2.81,0.3568,0.0818,-0.044,0.3724,0.0818,-0.044,16.9,17.9,20.1,75.0,81.0,78.0
2.82,0.3568,0.061,-0.029,0.3963,0.061,-0.029,20.6,20.1,21.6,75.0,74.0,79.0
2.83,0.3568,0.0348,-0.0342,0.2996,0.5294,-0.0342,18.9,16.0,20.8,75.0,72.5,87.0
2.84,0.3568,0.0348,0.0037,0.4504,0.1636,0.0037,19.7,20.4,20.5,75.0,72.5,87.0
2.85,0.2769,0.0348,-0.0202,0.2769,0.032,-0.0056,18.2,19.0,15.7,73.0,72.5,79.0
2.86,0.3411,0.0348,-0.0202,0.3933,0.535,-0.0265,17.4,16.8,15.9,79.5,72.5,79.0
2.87,0.3411,0.0348,-0.0202,0.2366,-0.1357,-0.0688,15.2,16.1,16.7,79.5,72.5,79.0
2.88,0.3411,0.0087,-0.0441,0.3089,0.0087,-0.0441,15.0,15.9,19.8,79.5,71.0,71.0
2.89,0.3411,0.0065,-0.0217,0.3753,0.0093,-0.0738,18.1,17.7,21.5,79.5,71.5,72.0
2.9,0.3411,0.0065,-0.0217,0.3968,-0.0397,-0.0418,17.6,18.4,18.6,79.5,71.5,72.0
2.91,0.3411,0.0065,0.0007,0.5166,0.1359,0.0007,17.1,18.5,20.0,79.5,71.5,73.0
2.92,0.3411,0.0065,-0.039,0.42,-0.0201,-0.039,20.4,21.4,23.9,79.5,71.5,84.0
2.93,0.4053,0.0065,-0.0434,0.4053,0.0543,-0.0434,20.5,19.9,22.0,86.0,71.5,89.0
2.94,0.4212,0.0065,0.0082,0.3447,0.0053,-0.0404,19.2,15.7,17.9,79.0,71.5,82.0
2.95,0.4212,0.0065,0.0082,0.3347,0.3954,-0.0534,17.2,20.9,18.6,79.0,71.5,82.0
2.96,0.421,0.0065,0.0597,0.7588,0.3126,0.0597,17.45,16.8,18.0,79.0,71.5,75.0
2.97,0.4212,0.0065,0.0087,0.2577,-0.0151,-0.0349,17.7,17.6,17.1,79.0,71.5,76.0
2.98,0.4212,0.0065,0.009,0.4584,-0.0271,-0.0402,17.1,18.8,16.05,79.0,71.5,76.0
2.99,0.4212,0.0065,0.0087,0.2884,0.186,-0.0574,15.5,16.4,15.0,79.0,71.5,76.0
3.0,0.4212,0.005,-0.0423,0.3568,0.1585,-0.0423,18.5,17.65,21.1,79.0,71.5,77.0
3.01,0.4371,0.0043,-0.024,0.4371,0.0043,0.0161,19.8,18.9,17.9,72.0,72.0,85.5
3.02,0.353,-0.025,-0.024,0.3603,0.1333,-0.0053,16.2,19.9,16.1,71.5,77.5,85.5
3.03,0.353,-0.0542,-0.0057,0.4478,-0.0542,-0.0057,16.3,20.9,21.9,71.5,83.0,94.0
3.04,0.353,-0.0288,0.0069,0.5361,-0.1164,0.0069,16.7,19.6,21.3,71.5,77.0,83.0
3.05,0.353,-0.0288,-0.0022,0.2316,0.0249,-0.0731,20.4,17.4,15.3,71.5,77.0,85.0
3.06,0.2688,-0.0288,-0.0022,0.2688,-0.1599,-0.0449,17.5,16.7,16.3,71.0,77.0,85.0
3.07,0.33,-0.0288,-0.0022,0.2278,-0.1058,-0.0813,17.45,16.0,17.7,71.5,77.0,85.0
3.08,0.3903,-0.0288,-0.0113,0.5285,0.014,-0.0113,17.4,19.5,20.3,71.5,77.0,87.0
3.09,0.3903,-0.0288,-0.0352,0.3966,-0.169,-0.0352,19.6,18.4,21.3,71.5,77.0,88.0
3.1,0.476,-0.0288,-0.0184,0.5118,0.0633,-0.0184,20.6,19.9,20.3,72.0,77.0,73.0
3.11,0.5616,-0.0035,-0.0312,0.4595,-0.0035,-0.0047,17.6,16.6,15.2,72.5,71.0,77.5
3.12,0.5616,-0.0208,-0.0312,0.3637,0.0673,-0.03,17.6,19.2,20.5,72.5,72.0,77.5
3.13,0.5616,-0.0208,-0.0312,0.4373,0.0803,-0.0211,19.6,22.1,19.7,72.5,72.0,77.5
3.14,0.5616,-0.0208,-0.0312,0.3985,-0.0364,-0.0222,17.7,15.4,17.7,72.5,72.0,77.5
3.15,0.5616,-0.0208,-0.0439,0.3566,0.0129,-0.0439,20.3,20.2,20.7,72.5,72.0,82.0
3.16,0.5616,-0.0208,-0.0383,0.4339,0.2386,-0.0383,17.8,18.2,20.6,72.5,72.0,82.0
3.17,0.5616,-0.0208,-0.0573,0.3886,0.0143,-0.0573,19.1,18.7,18.2,72.5,72.0,77.0
3.18,0.5616,-0.0208,-0.0407,0.5273,-0.0816,-0.0225,18.3,16.7,18.3,72.5,72.0,82.5
3.19,0.5616,-0.0208,-0.0407,0.446,0.1004,-0.0729,15.0,19.0,18.7,72.5,72.0,82.5
3.2,0.538,-0.0208,-0.0407,0.6113,-0.0244,-0.0151,15.7,16.9,16.4,73.0,72.0,82.5
3.21,0.5138,-0.038,-0.0242,0.4571,-0.038,-0.0242,16.4,18.8,20.8,80.5,73.0,88.0
3.22,0.5138,-0.0604,-0.0114,0.4133,0.0683,-0.0299,18.6,20.8,18.0,80.5,72.5,79.5
3.23,0.5138,-0.0604,-0.0114,0.4406,0.0317,-0.0592,18.2,18.4,18.6,80.5,72.5,79.5
3.24,0.5138,-0.0604,-0.0114,0.4839,0.0363,-0.0093,15.4,19.3,15.7,80.5,72.5,79.5
3.25,0.5138,-0.0604,-0.005,0.1667,0.0749,-0.0679,16.2,18.1,16.8,80.5,72.5,79.5
3.26,0.5138,-0.0604,0.0013,0.4512,-0.2603,0.0013,17.7,18.8,17.9,80.5,72.5,71.0
3.27,0.5138,-0.0604,0.0005,0.4321,0.2327,0.0046,15.6,20.6,19.7,80.5,72.5,77.0
3.28,0.4164,-0.0604,-0.0002,0.4164,0.0669,-0.0002,19.1,20.4,23.0,88.0,72.5,83.0
3.29,0.414,-0.0604,0.0079,0.4465,0.0627,0.0079,21.1,19.7,20.9,83.0,72.5,81.0
3.3,0.414,-0.0604,0.0078,0.4631,-0.1436,0.0078,17.5,16.1,20.6,83.0,72.5,70.0
3.31,0.414,-0.0604,-0.0467,0.3329,0.254,-0.0467,16.4,17.5,21.6,83.0,72.5,76.0
3.32,0.414,-0.0604,-0.0052,0.3689,0.0313,-0.0404,18.3,20.1,17.2,83.0,72.5,74.5
3.33,0.414,-0.0604,-0.0052,0.3141,0.4014,-0.014,18.4,15.7,18.4,83.0,72.5,74.5
3.34,0.414,-0.0604,-0.0052,0.1045,-0.2549,-0.037,15.0,19.4,18.3,83.0,72.5,74.5
3.35,0.414,-0.0604,-0.0052,0.1905,0.0096,-0.0252,16.3,19.1,22.3,83.0,72.5,74.5
3.36,0.414,-0.0604,0.0362,0.3717,0.0466,0.0362,19.4,20.1,20.6,83.0,72.5,73.0
3.37,0.414,-0.0604,0.0107,0.3491,0.1523,0.0382,18.3,19.2,17.9,83.0,72.5,77.0
3.38,0.414,-0.0604,0.0107,0.3689,0.0613,0.0338,18.7,19.1,19.9,83.0,72.5,77.0
3.39,0.414,-0.0604,0.0107,0.3639,0.2957,0.009,15.1,19.4,19.3,83.0,72.5,77.0
3.4,0.4116,-0.0828,-0.0149,0.4116,-0.0828,-0.0149,18.9,21.0,21.0,78.0,72.0,81.0
3.41,0.4298,-0.0194,0.004,0.4279,-0.12,0.004,19.7,16.9,21.0,80.5,78.0,91.0
3.42,0.4298,-0.0194,-0.035,0.4611,0.0567,-0.0049,21.2,18.4,20.2,80.5,78.0,83.5
3.43,0.4298,-0.0194,-0.035,0.3972,0.1168,-0.04,19.7,18.4,20.3,80.5,78.0,83.5
3.44,0.4298,-0.0194,-0.035,0.3613,0.1237,-0.0539,19.4,16.7,17.9,80.5,78.0,83.5
3.45,0.4298,-0.0194,-0.035,0.3425,-0.0402,-0.0273,16.8,17.8,17.3,80.5,78.0,83.5
3.46,0.43,-0.0194,-0.0741,0.3424,0.0461,-0.0741,17.05,21.2,19.4,80.5,78.0,76.0
3.47,0.4298,-0.0194,-0.0495,0.3563,0.0199,-0.0589,17.3,22.3,20.0,80.5,78.0,78.5
3.48,0.4298,-0.0194,-0.0249,0.4947,0.0714,-0.0249,17.3,17.4,20.6,80.5,78.0,81.0
3.49,0.4298,0.044,-0.0169,0.5338,0.044,-0.0169,16.7,21.9,22.4,80.5,84.0,93.0
3.5,0.4298,0.0376,-0.0501,0.4323,-0.036,-0.0501,20.2,21.1,21.2,80.5,80.5,75.0
3.51,0.4298,0.0312,-0.0546,0.3819,0.0312,-0.0546,18.1,22.4,22.0,80.5,77.0,91.0
3.52,0.43,0.041,0.0294,0.6428,0.041,0.0294,19.6,19.2,21.6,80.5,85.0,78.0
3.53,0.4298,0.003,-0.0208,0.4549,0.0796,-0.0208,21.1,17.5,21.0,80.5,78.5,91.0
3.54,0.4298,-0.035,-0.0334,0.4457,-0.035,-0.0334,20.1,19.6,22.5,80.5,72.0,83.0
3.55,0.4298,0.0108,-0.021,0.512,0.038,-0.021,18.1,21.5,21.5,80.5,71.5,76.0
3.56,0.4479,0.0108,-0.0438,0.4479,0.0115,-0.0438,20.7,20.4,23.4,83.0,71.5,93.0
3.57,0.4198,0.0108,-0.0382,0.4198,-0.0295,-0.0382,22.1,23.8,23.2,95.0,71.5,87.0
3.58,0.427,0.0566,-0.043,0.427,0.0566,-0.043,19.8,21.0,21.2,83.0,71.0,81.0
3.59,0.4157,0.083,-0.0392,0.4032,0.083,-0.039,17.4,21.3,16.1,80.5,77.0,79.5
3.6,0.4157,0.0542,-0.0354,0.5086,0.1843,-0.0354,16.6,17.0,19.0,80.5,74.0,78.0
3.61,0.4157,0.0542,-0.0442,0.197,0.2674,-0.1081,16.4,18.0,18.4,80.5,74.0,80.5
3.62,0.4157,0.0542,-0.0529,0.3781,-0.054,-0.0529,19.4,22.8,20.8,80.5,74.0,83.0
3.63,0.4157,0.0253,-0.0656,0.3875,0.0253,-0.0413,18.4,22.4,15.3,80.5,71.0,83.0
3.64,0.4157,0.0229,-0.0782,0.2734,0.0524,-0.0782,16.6,17.3,18.6,80.5,73.0,83.0
3.65,0.4157,0.0229,-0.0171,0.562,0.0327,-0.0171,16.1,16.0,18.5,80.5,73.0,79.0
3.66,0.4157,0.0229,-0.0288,0.4866,0.1601,-0.0288,17.2,17.4,21.8,80.5,73.0,88.0
3.67,0.4157,0.0229,-0.0434,0.3978,-0.0279,-0.0434,21.3,21.0,19.6,80.5,73.0,74.0
3.68,0.4157,0.0206,-0.0538,0.4848,0.0206,-0.0211,18.4,18.6,19.0,80.5,75.0,79.0
3.69,0.4157,0.0286,-0.0643,0.319,-0.0158,-0.0643,17.9,17.0,20.8,80.5,80.5,84.0
3.7,0.4157,0.0286,-0.0461,0.4637,-0.0186,-0.043,20.7,22.4,17.7,80.5,80.5,82.0
3.71,0.4044,0.0286,-0.0279,0.4044,-0.0103,-0.0279,19.8,21.0,22.0,78.0,80.5,80.0
3.72,0.4189,0.0365,0.0036,0.5107,0.0365,0.0036,21.1,23.2,20.8,75.0,86.0,78.0
3.73,0.4334,-0.0469,-0.0111,0.4334,0.0804,-0.028,20.4,20.1,16.3,70.0,80.0,75.0
3.74,0.4245,-0.1303,-0.0257,0.3852,-0.1303,-0.0257,17.9,21.0,17.6,75.0,74.0,72.0
3.75,0.4245,-0.0798,0.0037,0.5026,-0.0222,0.0037,15.8,18.7,15.6,75.0,78.0,74.0
3.76,0.4245,-0.0293,-0.0522,0.3171,-0.0293,-0.0522,20.6,20.8,23.5,75.0,82.0,96.0
3.77,0.4156,-0.0107,-0.039,0.4156,-0.0107,-0.0103,21.8,20.1,19.1,80.0,72.0,87.0
3.78,0.3971,0.0384,-0.039,0.3971,0.0402,-0.0305,19.8,18.2,15.3,84.0,72.5,87.0
3.79,0.384,0.0876,-0.039,0.5595,0.0593,0.0017,18.8,18.8,19.1,80.0,72.5,87.0
3.8,0.384,0.0876,-0.0259,0.3812,0.1484,-0.0259,18.8,16.8,19.9,80.0,72.5,78.0
3.81,0.3718,0.0876,-0.0094,0.3842,-0.0083,-0.0094,17.8,20.4,22.3,80.0,72.5,88.0
3.82,0.3718,0.0988,-0.0153,0.348,0.1859,-0.0477,20.5,18.3,16.8,80.0,73.0,81.0
3.83,0.3718,0.1101,-0.0212,0.3414,-0.0268,-0.0212,16.8,18.8,22.2,80.0,78.0,74.0
3.84,0.3465,0.0343,-0.0394,0.3465,0.0343,-0.0246,20.9,22.8,21.2,76.0,73.0,75.0
3.85,0.3292,0.063,-0.0394,0.6852,0.2219,0.0392,17.2,17.7,19.3,75.0,72.0,75.0
3.86,0.3292,0.0918,-0.0394,0.438,0.0918,-0.0057,15.2,21.6,19.7,75.0,71.0,75.0
3.87,0.3118,0.051,-0.0575,0.3118,0.128,-0.0575,20.7,22.2,20.2,74.0,79.5,76.0
3.88,0.305,0.051,-0.0643,0.7151,0.2925,0.0331,19.2,19.1,18.3,80.5,79.5,78.5
3.89,0.2989,0.051,-0.0643,0.5514,0.1016,0.0107,17.7,15.7,17.2,80.5,79.5,78.5
3.9,0.286,0.051,-0.0711,0.286,0.0781,-0.0711,18.7,19.0,19.1,87.0,79.5,81.0
3.91,0.3525,0.051,-0.0711,0.4505,0.1672,-0.0251,22.0,18.7,18.4,85.0,79.5,77.5
3.92,0.419,0.051,-0.0711,0.3305,0.0881,-0.0711,16.5,22.3,21.5,78.5,79.5,74.0
3.93,0.419,0.051,-0.0124,0.4775,-0.0966,-0.0124,19.6,21.6,22.8,78.5,79.5,83.0
3.94,0.3874,0.051,-0.0226,0.3874,0.1021,-0.0218,21.4,21.7,20.7,72.0,79.5,87.5
3.95,0.381,0.051,-0.0226,0.4323,0.1041,-0.0342,18.65,19.95,17.8,73.5,79.5,87.5
3.96,0.3747,0.051,-0.0226,0.5433,0.2879,0.0123,15.9,18.2,19.6,73.5,79.5,87.5
3.97,0.3747,0.051,-0.0327,0.4345,-0.0509,-0.0327,17.3,22.2,23.8,73.5,79.5,92.0
3.98,0.3619,0.0101,-0.033,0.3619,0.0101,-0.033,22.0,22.8,23.2,75.0,88.0,78.0
3.99,0.3898,-0.026,-0.0183,0.3655,-0.1703,-0.0402,20.4,21.8,21.6,72.5,80.5,79.0
4.0,0.3898,-0.026,-0.0183,0.3418,0.1959,-0.0522,16.8,21.5,19.9,72.5,80.5,79.0
4.01,0.39,-0.026,-0.0183,0.3921,0.1073,-0.0269,17.85,15.9,18.8,72.5,80.5,79.0
4.02,0.3898,-0.062,-0.0036,0.5583,-0.062,-0.0036,18.9,18.4,20.5,72.5,73.0,80.0
4.03,0.4177,-0.049,-0.0172,0.4177,0.1127,-0.0358,19.2,20.4,18.4,70.0,72.5,76.0
4.04,0.4318,-0.049,-0.0172,0.4556,-0.0891,-0.0005,17.1,17.7,19.3,72.0,72.5,76.0
4.05,0.4318,-0.049,-0.0307,0.3756,0.2133,-0.0307,18.4,19.4,22.3,72.0,72.5,72.0
4.06,0.4318,-0.049,-0.0473,0.3456,0.235,-0.0473,18.7,19.5,22.4,72.0,72.5,80.0
4.07,0.432,-0.049,-0.019,0.4727,0.0913,-0.019,19.8,21.9,21.8,72.0,72.5,92.0
4.08,0.4318,-0.049,-0.0422,0.3792,0.1498,-0.0422,20.9,20.1,20.8,72.0,72.5,75.0
4.09,0.4458,-0.049,-0.0312,0.4458,-0.0548,-0.0095,17.7,18.7,20.0,74.0,72.5,76.0
4.1,0.436,-0.049,-0.0203,0.4636,-0.1321,-0.0203,16.85,18.2,21.2,78.0,72.5,77.0
4.11,0.4264,-0.0359,-0.0351,0.4264,-0.0359,-0.0351,16.0,21.0,23.3,82.0,72.0,93.0
4.12,0.3934,-0.066,-0.0314,0.4345,-0.1457,-0.0342,21.5,19.7,19.8,76.0,76.0,83.5
4.13,0.3604,-0.066,-0.0314,0.3604,0.164,-0.0213,18.1,22.1,15.8,70.0,76.0,83.5
4.14,0.3706,-0.066,-0.0314,0.4832,0.1283,-0.0267,15.4,17.2,18.4,71.5,76.0,83.5
4.15,0.3706,-0.066,-0.0276,0.5046,-0.0074,-0.0276,17.2,20.9,20.8,71.5,76.0,74.0
4.16,0.3808,-0.0962,-0.0324,0.3808,-0.0962,-0.0324,21.6,23.4,22.8,73.0,80.0,76.0
4.17,0.3941,-0.0426,-0.0417,0.2662,-0.2769,-0.0417,17.7,21.6,22.8,81.5,77.5,92.0
4.18,0.4074,-0.0426,-0.0282,0.4074,0.0086,-0.02,20.2,19.4,21.2,90.0,77.5,89.0
4.19,0.4205,-0.0426,-0.0282,0.445,0.3486,-0.0019,18.9,18.2,18.8,85.5,77.5,89.0
4.2,0.4336,0.0109,-0.0147,0.4336,0.0109,-0.0147,19.9,22.8,22.2,81.0,75.0,86.0
4.21,0.4357,0.1058,-0.0,0.1128,0.1577,0.0688,17.5,19.35,17.7,79.0,73.5,87.0
4.22,0.4357,0.1058,0.0146,0.3919,0.2894,0.0146,17.2,15.9,18.7,79.0,72.0,88.0
4.23,0.4357,0.2007,-0.0018,0.4537,0.0297,0.0276,15.4,19.1,20.5,79.0,74.5,84.5
4.24,0.4357,0.2007,-0.0018,0.4086,-0.043,-0.0102,17.1,17.6,20.7,79.0,74.5,84.5
4.25,0.4357,0.2007,-0.0181,0.4207,0.2671,-0.0181,16.1,15.1,20.8,79.0,74.5,81.0
4.26,0.4378,0.2007,-0.0028,0.4378,0.2134,-0.0028,18.4,21.3,21.1,77.0,74.5,73.0
4.27,0.478,0.2007,-0.0192,0.4159,-0.1873,-0.0148,18.9,16.1,19.9,83.0,74.5,76.0
4.28,0.478,0.2007,-0.0192,0.1378,0.3382,-0.0047,15.5,17.7,16.7,83.0,74.5,76.0
4.29,0.478,0.2007,-0.0192,0.4425,0.4585,0.014,15.7,17.2,15.2,83.0,74.5,76.0
4.3,0.478,0.2007,-0.0192,0.5666,0.1165,0.045,16.65,16.6,17.9,83.0,74.5,76.0
4.31,0.478,0.2007,-0.0356,0.4066,0.1429,-0.0356,17.6,17.8,20.3,83.0,74.5,79.0
4.32,0.478,0.2007,-0.0032,0.3494,-0.0325,-0.0032,16.3,18.8,21.6,83.0,74.5,77.0
4.33,0.478,0.2007,0.0119,0.4069,-0.0606,0.0119,19.0,23.3,19.9,83.0,74.5,82.0
4.34,0.478,0.2007,0.0076,0.4147,0.0207,0.0123,16.5,16.0,16.7,83.0,74.5,88.0
4.35,0.5182,0.2007,0.0076,0.5182,0.0782,0.0062,16.4,16.7,19.7,89.0,74.5,88.0
4.36,0.495,0.112,0.0076,0.4972,0.112,0.0089,18.15,20.8,21.2,72.0,77.0,88.0
4.37,0.4717,0.0686,0.0076,0.3946,-0.0064,0.0132,19.9,22.7,19.7,75.0,73.5,88.0
4.38,0.4717,0.0686,0.0034,0.4798,0.0096,0.0034,15.7,18.2,22.5,75.0,73.5,94.0
4.39,0.4717,0.0253,-0.0302,0.3885,0.0253,-0.0302,18.5,23.0,23.3,75.0,70.0,91.0
4.4,0.4462,0.0623,-0.0108,0.4462,0.1397,-0.0191,21.4,18.6,19.4,78.0,73.0,81.0
4.41,0.4136,0.0993,-0.0108,0.3997,0.0005,-0.0233,19.3,22.4,21.4,77.0,75.5,81.0
4.42,0.4136,0.0589,0.0086,0.4115,0.0589,0.0086,19.3,23.4,22.0,77.0,78.0,71.0
4.43,0.414,0.0592,0.0236,0.4857,-0.1279,-0.0131,18.9,15.7,20.2,77.0,81.0,75.0
4.44,0.414,0.0592,0.0387,0.6331,0.0913,0.0387,18.9,16.9,20.8,77.0,81.0,79.0
4.45,0.4136,0.0592,0.0151,0.3973,0.0011,-0.0108,18.5,19.9,21.6,77.0,81.0,79.0
4.46,0.4136,0.0592,0.0151,0.4999,0.1451,0.0229,18.7,18.0,19.1,77.0,81.0,79.0
4.47,0.4136,0.0592,0.0151,0.417,-0.1463,0.0008,17.7,18.2,20.5,77.0,81.0,79.0
4.48,0.4136,0.0592,-0.0085,0.3729,0.2153,-0.0085,21.1,22.0,21.3,77.0,81.0,79.0
4.49,0.3809,0.0592,-0.013,0.3809,0.1089,-0.013,18.7,18.3,19.9,76.0,81.0,80.0
4.5,0.4148,0.0592,0.016,0.4377,0.0347,0.0328,19.1,20.9,17.9,77.0,81.0,76.5
4.51,0.4148,0.0592,0.0449,0.3977,0.1509,0.0449,16.3,17.1,19.1,77.0,81.0,73.0
4.52,0.4148,0.0592,0.0271,0.4018,0.2048,0.0153,20.3,18.4,18.4,77.0,81.0,85.0
4.53,0.4148,0.0592,0.0271,0.433,0.1112,-0.0095,17.0,16.3,18.6,77.0,81.0,85.0
4.54,0.415,0.0592,0.0271,0.2445,0.0206,-0.0309,18.55,18.4,20.5,77.0,81.0,85.0
4.55,0.4148,0.059,0.0271,0.5281,-0.1457,-0.0014,20.1,17.6,17.8,77.0,81.0,85.0
4.56,0.4148,0.0592,0.0271,0.4616,-0.1794,0.0306,20.7,16.8,18.4,77.0,81.0,85.0
4.57,0.4148,0.0592,0.0271,0.6144,0.1049,0.0354,16.4,17.0,18.5,77.0,81.0,85.0
4.58,0.4487,0.0592,0.0093,0.4487,-0.0025,0.0093,19.2,19.7,22.8,78.0,81.0,97.0
4.59,0.4277,0.0592,-0.005,0.4277,0.048,-0.005,21.4,22.6,19.7,83.0,81.0,83.0
4.6,0.4127,0.0592,-0.0308,0.3467,0.0496,-0.0308,16.5,17.8,19.8,87.0,81.0,88.0
4.61,0.413,0.0592,-0.0126,0.17,-0.0471,-0.0857,17.2,19.5,20.6,87.0,81.0,84.5
4.62,0.4127,0.0592,-0.0126,0.603,-0.2551,0.0058,17.9,17.7,19.2,87.0,81.0,84.5
4.63,0.4127,0.0592,-0.0126,0.1849,-0.0367,-0.0832,18.2,20.4,19.9,87.0,81.0,84.5
4.64,0.4127,0.0595,0.0056,0.5117,0.0595,0.0056,17.3,22.6,22.3,87.0,84.0,81.0
4.65,0.3977,-0.0244,-0.0236,0.3977,0.1058,-0.0236,18.4,19.3,21.4,91.0,79.5,84.0
4.66,0.4274,-0.1082,-0.013,0.4468,-0.1082,-0.013,19.7,20.8,20.5,86.0,75.0,77.0
4.67,0.4571,-0.0606,-0.0159,0.4571,-0.0258,-0.0159,20.4,20.4,22.4,81.0,74.0,90.0
4.68,0.4208,-0.0606,-0.0152,0.4789,-0.1146,-0.0164,19.4,17.2,19.9,77.0,74.0,84.0
