t,u,v,w,cor_u,cor_v,cor_w
82.73,0.48265,0.01185,0.0296,75.5,80.5,92.0
82.74,0.48265,0.01185,0.0296,75.5,80.5,92.0
82.75,0.48265,0.01185,0.0296,75.5,80.5,92.0
82.76,0.48265,0.01185,0.038,75.5,80.5,94.0
82.77,0.48265,0.0,0.0158,75.5,81.0,77.0
82.78,0.48265,-0.0308,0.0159,75.5,82.0,81.0
82.79,0.48265,-0.0616,0.0092,75.5,83.0,81.5
82.8,0.48265,-0.0351,0.0025,75.5,70.0,82.0
82.81,0.48265,-0.0475,0.00605,75.5,74.0,77.5
82.82,0.48265,-0.0475,0.0096,75.5,74.0,73.0
82.83,0.48265,-0.0475,-0.0392,75.5,74.0,76.0
82.84,0.4693,-0.0475,-0.0392,70.0,74.0,76.0
82.85,0.4215,-0.0475,-0.088,79.5,74.0,79.0
82.86,0.4215,-0.0475,0.0091,79.5,74.0,95.0
82.87,0.4215,-0.0475,0.0,79.5,74.0,88.0
82.88,0.4215,-0.0475,-0.0742,79.5,74.0,97.0
82.89,0.4215,-0.0475,-0.0309,79.5,74.0,90.0
82.9,0.4215,-0.0599,-0.0433,79.5,78.0,84.5
82.91,0.4215,0.0696,-0.0433,79.5,77.5,84.5
82.92,0.4215,0.0696,-0.0557,79.5,77.5,79.0
82.93,0.4215,0.0696,-0.0041,79.5,77.5,89.0
82.94,0.3737,0.0696,-0.0099,89.0,77.5,91.0
82.95,0.3458,0.0696,-0.0101,78.0,77.5,82.0
82.96,0.3661,0.0696,-0.0079,79.5,77.5,78.0
82.97,0.3661,0.0696,-0.0057,79.5,77.5,74.0
82.98,0.3661,0.1991,0.0044,79.5,77.0,82.0
82.99,0.3661,0.252,-0.00655,79.5,75.0,86.5
83.0,0.3661,0.252,-0.00655,79.5,75.0,86.5
83.01,0.3661,0.252,-0.00655,79.5,75.0,86.5
83.02,0.3864,0.252,-0.0175,81.0,75.0,91.0
83.03,0.39415,0.252,-0.0019,77.5,75.0,84.0
83.04,0.4019,0.252,-0.00125,74.0,75.0,79.0
83.05,0.40805,0.252,-0.0006,75.5,75.0,74.0
83.06,0.40805,0.252,-0.0337,75.5,75.0,88.0
83.07,0.4142,0.3049,0.0095,77.0,73.0,83.0
83.08,0.3914,0.0035499999999999976,0.010499999999999999,83.0,71.5,86.0
83.09,0.4063,0.0035499999999999976,0.010499999999999999,81.0,71.5,86.0
83.1,0.4212,0.0035499999999999976,0.0115,79.0,71.5,89.0
83.11,0.4167,-0.2978,-0.0137,81.0,70.0,96.0
83.12,0.4194,0.0622,-0.01455,79.5,83.0,87.0
83.13,0.4194,0.02605,-0.01455,79.5,82.5,87.0
83.14,0.4194,0.02605,-0.0154,79.5,82.5,78.0
83.15,0.4194,0.02605,-0.0159,79.5,82.5,78.0
83.16,0.4194,0.02605,-0.0213,79.5,82.5,73.0
83.17,0.4194,0.02605,-0.0697,79.5,82.5,72.0
83.18,0.4194,0.02605,-0.0493,79.5,82.5,74.5
83.19,0.4194,0.02605,-0.0493,79.5,82.5,74.5
83.2,0.4194,0.02605,-0.0493,79.5,82.5,74.5
83.21,0.4194,0.02605,-0.0289,79.5,82.5,77.0
83.22,0.4194,0.02605,-0.0102,79.5,82.5,78.0
83.23,0.4221,0.02605,-0.0082,78.0,82.5,86.0
83.24,0.4251,-0.0101,-0.0044,89.0,82.0,87.0
83.25,0.42755,-0.1282,0.00145,88.0,76.5,78.5
83.26,0.42755,-0.1282,0.0073,88.0,76.5,70.0
83.27,0.42755,-0.2463,0.0181,88.0,71.0,75.0
83.28,0.42755,-0.0041,-0.0049,88.0,85.0,93.0
83.29,0.42755,-0.03215,0.006,88.0,78.5,71.0
83.3,0.42755,-0.0602,0.0091,88.0,72.0,73.0
83.31,0.42755,-0.10235,0.0122,88.0,75.0,75.0
83.32,0.42755,-0.10235,-0.008400000000000001,88.0,75.0,75.0
83.33,0.42755,-0.10235,-0.029,88.0,75.0,75.0
83.34,0.42755,-0.10235,-0.0142,88.0,75.0,76.0
83.35,0.42755,-0.10235,0.0006,88.0,75.0,77.0
83.36,0.42755,-0.1445,-0.0496,88.0,78.0,89.0
83.37,0.43,-0.08945,-0.0305,87.0,78.0,76.0
83.38,0.42510000000000003,-0.08945,-0.0043,87.5,78.0,83.0
83.39,0.42510000000000003,-0.08945,-0.0043,87.5,78.0,83.0
83.4,0.4202,-0.0344,0.0219,88.0,78.0,90.0
83.41,0.4266,0.1208,0.0157,78.0,79.0,87.0
83.42,0.45840000000000003,-0.0711,0.0286,84.5,75.0,99.0
83.43,0.4902,-0.0711,0.0058,91.0,75.0,89.0
83.44,0.5035000000000001,-0.0711,-0.017,83.5,75.0,79.0
83.45,0.5168,-0.0711,-0.02025,76.0,75.0,85.0
83.46,0.4751,-0.0711,-0.02025,73.5,75.0,85.0
83.47,0.4751,-0.0711,-0.02025,73.5,75.0,85.0
83.48,0.4751,-0.263,-0.0235,73.5,71.0,91.0
83.49,0.4751,-0.11905,-0.02305,73.5,73.0,80.5
83.5,0.4334,-0.11905,-0.0226,71.0,73.0,70.0
83.51,0.4323,-0.11905,-0.01495,71.5,73.0,71.0
83.52,0.4323,-0.11905,-0.01495,71.5,73.0,71.0
83.53,0.4323,0.0249,-0.0073,71.5,75.0,72.0
83.54,0.4312,0.012199999999999999,-0.01005,72.0,72.5,71.5
83.55,0.44405,-0.0005,-0.0128,76.0,70.0,71.0
83.56,0.4569,0.01515,-0.01085,80.0,74.0,76.5
83.57,0.4779,0.01515,-0.01085,77.5,74.0,76.5
83.58,0.4989,0.01515,-0.01085,75.0,74.0,76.5
83.59,0.49315,0.01515,-0.01085,78.0,74.0,76.5
83.6,0.49315,0.01515,-0.0089,78.0,74.0,82.0
83.61,0.49315,0.01515,0.0028,78.0,74.0,79.0
83.62,0.49315,0.01515,0.0083,78.0,74.0,77.0
83.63,0.49315,0.01515,0.0083,78.0,74.0,77.0
83.64,0.49315,0.01515,0.0138,78.0,74.0,75.0
83.65,0.49315,0.0308,-0.00020000000000000052,78.0,78.0,79.5
83.66,0.49315,0.01645,-0.00020000000000000052,78.0,75.5,79.5
83.67,0.49315,0.01645,-0.0142,78.0,75.5,84.0
83.68,0.49315,0.01645,0.0057,78.0,75.5,80.5
83.69,0.49315,0.01645,0.0256,78.0,75.5,77.0
83.7,0.49315,0.01645,0.0573,78.0,75.5,86.0
83.71,0.49315,0.01645,0.006,78.0,75.5,89.0
83.72,0.4874,0.01645,-0.0134,81.0,75.5,91.0
83.73,0.514,0.01645,-0.0225,89.0,75.5,74.0
83.74,0.45035000000000003,0.01645,-0.0048,82.0,75.5,96.0
83.75,0.45035000000000003,0.01645,-0.0273,82.0,75.5,88.0
83.76,0.45035000000000003,0.01645,-0.03385,82.0,75.5,83.5
83.77,0.45035000000000003,0.01645,-0.0404,82.0,75.5,79.0
83.78,0.3867,0.01645,-0.0486,75.0,75.5,77.0
83.79,0.39759999999999995,0.01645,-0.049699999999999994,73.0,75.5,85.0
83.8,0.4085,0.01645,-0.049699999999999994,71.0,75.5,85.0
83.81,0.43405,0.01645,-0.049699999999999994,81.0,75.5,85.0
83.82,0.43405,0.01645,-0.049699999999999994,81.0,75.5,85.0
83.83,0.43405,0.01645,-0.0508,81.0,75.5,93.0
83.84,0.4596,0.01645,-0.0437,91.0,75.5,85.0
83.85,0.42575,0.01645,-0.03025,83.0,75.5,86.0
83.86,0.42575,0.01645,-0.03025,83.0,75.5,86.0
83.87,0.42575,0.01645,-0.03025,83.0,75.5,86.0
83.88,0.42575,0.0021,-0.0168,83.0,73.0,87.0
83.89,0.42575,-0.00075,-0.025549999999999996,83.0,84.0,81.5
83.9,0.42575,-0.00075,-0.025549999999999996,83.0,84.0,81.5
83.91,0.42575,-0.00075,-0.025549999999999996,83.0,84.0,81.5
83.92,0.42575,-0.00075,-0.0343,83.0,84.0,76.0
83.93,0.42575,-0.00075,-0.0027,83.0,84.0,70.0
83.94,0.42575,-0.00075,-0.0188,83.0,84.0,85.0
83.95,0.42575,-0.00075,-0.017,83.0,84.0,81.0
83.96,0.42575,-0.00075,-0.017,83.0,84.0,81.0
83.97,0.42575,-0.00075,-0.0152,83.0,84.0,77.0
83.98,0.42575,-0.00075,-0.02145,83.0,84.0,86.0
83.99,0.42575,-0.00075,-0.02145,83.0,84.0,86.0
84.0,0.3919,-0.00075,-0.0277,75.0,84.0,95.0
84.01,0.4227,-0.0036,-0.0393,79.0,95.0,93.0
84.02,0.4227,0.0231,-0.04005,79.0,90.5,90.0
84.03,0.4227,0.0231,-0.0408,79.0,90.5,87.0
84.04,0.4227,0.0231,-0.0383,79.0,90.5,82.5
84.05,0.4535,0.0231,-0.0383,83.0,90.5,82.5
84.06,0.3832,0.0231,-0.0358,74.0,90.5,78.0
84.07,0.4073,0.0498,-0.0173,73.0,86.0,70.0
84.08,0.4314,-0.0020000000000000018,-0.0311,72.0,83.0,86.0
84.09,0.3832,-0.0020000000000000018,-0.0155,82.0,83.0,94.0
84.1,0.38095,-0.0020000000000000018,-0.04015,76.0,83.0,91.0
84.11,0.38095,-0.0020000000000000018,-0.04015,76.0,83.0,91.0
84.12,0.38095,-0.0020000000000000018,-0.0648,76.0,83.0,88.0
84.13,0.38095,-0.0020000000000000018,-0.0142,76.0,83.0,72.0
84.14,0.38095,-0.0020000000000000018,0.016,76.0,83.0,87.0
84.15,0.38095,-0.0020000000000000018,0.032799999999999996,76.0,83.0,82.0
84.16,0.38095,-0.0020000000000000018,0.032799999999999996,76.0,83.0,82.0
84.17,0.38095,-0.0020000000000000018,0.032799999999999996,76.0,83.0,82.0
84.18,0.38095,-0.0538,0.032799999999999996,76.0,80.0,82.0
84.19,0.38095,-0.02835,0.032799999999999996,76.0,80.5,82.0
84.2,0.38095,-0.02835,0.032799999999999996,76.0,80.5,82.0
84.21,0.38095,-0.02835,0.032799999999999996,76.0,80.5,82.0
84.22,0.38095,-0.02835,0.032799999999999996,76.0,80.5,82.0
84.23,0.38095,-0.02835,0.032799999999999996,76.0,80.5,82.0
84.24,0.38095,-0.0029,0.0496,76.0,81.0,77.0
84.25,0.38095,0.0338,0.0085,76.0,81.0,85.0
84.26,0.38095,0.0338,0.01015,76.0,81.0,80.5
84.27,0.38095,0.0338,0.01015,76.0,81.0,80.5
84.28,0.38095,0.0338,0.01015,76.0,81.0,80.5
84.29,0.38095,0.0338,0.01015,76.0,81.0,80.5
84.3,0.38095,0.0338,0.0118,76.0,81.0,76.0
84.31,0.38095,0.0338,0.00895,76.0,81.0,81.5
84.32,0.38095,0.0338,0.0061,76.0,81.0,87.0
84.33,0.38095,0.0705,-0.00265,76.0,81.0,89.5
84.34,0.3787,0.009599999999999997,-0.0114,70.0,87.5,92.0
84.35,0.4024,0.009599999999999997,0.01225,75.5,87.5,88.5
84.36,0.4024,0.009599999999999997,0.0359,75.5,87.5,85.0
84.37,0.4261,-0.0513,-0.0502,81.0,94.0,93.0
84.38,0.31965,0.027299999999999998,-0.0174,82.0,91.0,85.5
84.39,0.31965,0.027299999999999998,-0.0174,82.0,91.0,85.5
84.4,0.31965,0.027299999999999998,0.0154,82.0,91.0,78.0
84.41,0.31965,0.027299999999999998,-0.0073,82.0,91.0,80.0
84.42,0.2132,0.027299999999999998,-0.0258,83.0,91.0,82.5
84.43,0.3376,0.027299999999999998,-0.0258,86.0,91.0,82.5
84.44,0.3376,0.027299999999999998,-0.0258,86.0,91.0,82.5
84.45,0.3376,0.027299999999999998,-0.0258,86.0,91.0,82.5
84.46,0.3376,0.027299999999999998,-0.0258,86.0,91.0,82.5
84.47,0.3376,0.1059,-0.0258,86.0,88.0,82.5
84.48,0.3376,0.0945,-0.0443,86.0,80.5,85.0
84.49,0.462,0.0945,-0.0405,89.0,80.5,71.0
84.5,0.2562,0.0945,-0.048,74.0,80.5,71.0
84.51,0.3261,0.0831,-0.0555,83.0,73.0,71.0
84.52,0.3261,-0.0899,-0.054900000000000004,83.0,81.0,78.0
84.53,0.3261,0.0097,-0.0543,83.0,78.0,85.0
84.54,0.3261,0.0128,-0.0359,83.0,85.0,81.0
84.55,0.3261,0.036250000000000004,-0.0359,83.0,79.5,81.0
84.56,0.3261,0.036250000000000004,-0.0175,83.0,79.5,77.0
84.57,0.396,0.036250000000000004,-0.0452,92.0,79.5,84.0
84.58,0.4199,0.036250000000000004,-0.0358,83.0,79.5,89.0
84.59,0.4438,0.036250000000000004,-0.0264,74.0,79.5,94.0
84.6,0.4058,0.036250000000000004,-0.0215,79.0,79.5,81.0
84.61,0.45830000000000004,0.036250000000000004,-0.0023499999999999997,75.5,79.5,76.0
84.62,0.45830000000000004,0.036250000000000004,-0.0023499999999999997,75.5,79.5,76.0
84.63,0.45830000000000004,0.036250000000000004,0.0168,75.5,79.5,71.0
84.64,0.45830000000000004,0.0597,0.0066,75.5,74.0,81.0
84.65,0.45830000000000004,-0.0258,-0.0036,75.5,75.0,91.0
84.66,0.5108,-0.00955,-0.0196,72.0,77.5,78.0
84.67,0.4276,0.0067,-0.0408,72.5,80.0,91.0
84.68,0.3444,0.03985,-0.0676,73.0,76.0,76.0
84.69,0.43445,0.03985,-0.0387,74.0,76.0,75.0
84.7,0.5245,0.03985,-0.029199999999999997,75.0,76.0,80.5
84.71,0.5673999999999999,0.073,-0.029199999999999997,75.0,72.0,80.5
84.72,0.5673999999999999,0.06185,-0.029199999999999997,75.0,73.0,80.5
84.73,0.5673999999999999,0.0507,-0.029199999999999997,75.0,74.0,80.5
84.74,0.6103,-0.012,-0.029199999999999997,75.0,90.0,80.5
84.75,0.53835,0.0556,-0.0197,78.5,76.0,86.0
84.76,0.4664,0.0428,-0.016,82.0,71.0,87.0
84.77,0.4639,0.020499999999999997,-0.0069,76.0,75.0,83.0
84.78,0.4639,-0.0018,-0.0122,76.0,79.0,94.0
84.79,0.4614,-0.04645,-0.0383,70.0,77.0,80.0
84.8,0.4508,-0.04645,-0.03925,70.5,77.0,81.0
84.81,0.4508,-0.04645,-0.03925,70.5,77.0,81.0
84.82,0.4508,-0.04645,-0.0402,70.5,77.0,82.0
84.83,0.4508,-0.04645,-0.0023999999999999994,70.5,77.0,83.5
84.84,0.4508,-0.04645,0.0354,70.5,77.0,85.0
84.85,0.4508,-0.0911,0.0322,70.5,75.0,89.0
84.86,0.4508,-0.0292,0.0097,70.5,82.0,83.0
84.87,0.4508,-0.05385,-0.0008500000000000001,70.5,79.5,86.5
84.88,0.4508,-0.05385,-0.0008500000000000001,70.5,79.5,86.5
84.89,0.4508,-0.05385,-0.0114,70.5,79.5,90.0
84.9,0.4402,-0.05385,-0.0011,71.0,79.5,79.0
84.91,0.4659,-0.05385,-0.0038,77.5,79.5,84.0
84.92,0.4659,-0.05385,-0.0215,77.5,79.5,89.0
84.93,0.4659,-0.05385,-0.043800000000000006,77.5,79.5,80.5
84.94,0.4916,-0.05385,-0.043800000000000006,84.0,79.5,80.5
84.95,0.4747,-0.05385,-0.043800000000000006,77.5,79.5,80.5
84.96,0.4578,-0.0785,-0.043800000000000006,71.0,77.0,80.5
84.97,0.4249,-0.021,-0.0661,79.5,87.5,72.0
84.98,0.4249,-0.021,-0.0868,79.5,87.5,90.0
84.99,0.4249,-0.021,-0.059300000000000005,79.5,87.5,82.0
85.0,0.4249,-0.021,-0.059300000000000005,79.5,87.5,82.0
85.01,0.4249,-0.021,-0.059300000000000005,79.5,87.5,82.0
85.02,0.4249,-0.021,-0.0318,79.5,87.5,74.0
85.03,0.4249,-0.021,-0.0414,79.5,87.5,78.5
85.04,0.4249,-0.021,-0.0414,79.5,87.5,78.5
85.05,0.392,-0.021,-0.051,88.0,87.5,83.0
85.06,0.37760000000000005,-0.021,-0.0393,89.0,87.5,90.0
85.07,0.37760000000000005,-0.021,-0.0192,89.0,87.5,93.0
85.08,0.37760000000000005,-0.021,-0.0367,89.0,87.5,84.0
85.09,0.37760000000000005,-0.021,-0.0253,89.0,87.5,96.0
85.1,0.3632,0.0365,-0.0249,90.0,98.0,98.0
85.11,0.2698,0.06709999999999999,0.002,81.0,91.0,84.0
85.12,0.3095,0.06709999999999999,-0.011949999999999999,71.0,91.0,80.5
85.13,0.36695,0.06709999999999999,-0.011949999999999999,75.0,91.0,80.5
85.14,0.36695,0.0977,-0.011949999999999999,75.0,84.0,80.5
85.15,0.4244,0.08485,-0.011949999999999999,79.0,77.0,80.5
85.16,0.43135,0.08485,-0.011949999999999999,78.0,77.0,80.5
85.17,0.43135,0.08485,-0.0259,78.0,77.0,77.0
85.18,0.4383,0.08485,-0.0278,77.0,77.0,83.0
85.19,0.47295000000000004,0.08485,-0.0297,79.0,77.0,89.0
85.2,0.47295000000000004,0.08485,-0.0008500000000000001,79.0,77.0,82.0
85.21,0.47295000000000004,0.08485,-0.0008500000000000001,79.0,77.0,82.0
85.22,0.47295000000000004,0.08485,-0.0008500000000000001,79.0,77.0,82.0
85.23,0.47295000000000004,0.08485,-0.0008500000000000001,79.0,77.0,82.0
85.24,0.5076,0.08485,0.028,81.0,77.0,75.0
85.25,0.3739,0.072,0.01395,80.0,70.0,74.5
85.26,0.40854999999999997,-0.0077000000000000055,0.01395,82.0,75.5,74.5
85.27,0.40854999999999997,-0.0077000000000000055,0.01395,82.0,75.5,74.5
85.28,0.40854999999999997,-0.0077000000000000055,0.01395,82.0,75.5,74.5
85.29,0.40854999999999997,-0.0077000000000000055,-0.0001,82.0,75.5,74.0
85.3,0.40854999999999997,-0.0874,-0.0289,82.0,81.0,81.0
85.31,0.4432,0.0035499999999999976,0.0317,84.0,79.0,70.0
85.32,0.34965,0.0035499999999999976,0.0371,77.0,79.0,73.0
85.33,0.34965,0.0945,0.0371,77.0,77.0,73.0
85.34,0.34965,0.0673,0.0371,77.0,80.0,73.0
85.35,0.34965,0.0673,0.0425,77.0,80.0,76.0
85.36,0.34965,0.0673,0.041,77.0,80.0,83.0
85.37,0.34965,0.0673,0.041,77.0,80.0,83.0
85.38,0.2561,0.0673,0.041,70.0,80.0,83.0
85.39,0.30815000000000003,0.0673,0.0395,78.5,80.0,90.0
85.4,0.30815000000000003,0.0673,0.0364,78.5,80.0,73.0
85.41,0.30815000000000003,0.0673,0.051750000000000004,78.5,80.0,80.0
85.42,0.30815000000000003,0.0673,0.051750000000000004,78.5,80.0,80.0
85.43,0.30815000000000003,0.0673,0.0671,78.5,80.0,87.0
85.44,0.3602,0.0401,0.031,87.0,83.0,96.0
85.45,0.33915,0.018049999999999997,0.045649999999999996,80.5,78.5,85.0
85.46,0.3181,0.018049999999999997,0.045649999999999996,74.0,78.5,85.0
85.47,0.3577,0.018049999999999997,0.0603,73.0,78.5,74.0
85.48,0.3577,0.018049999999999997,0.0172,73.0,78.5,79.0
85.49,0.3577,0.018049999999999997,-0.01745,73.0,78.5,84.0
85.5,0.3973,0.018049999999999997,-0.01745,72.0,78.5,84.0
85.51,0.3405,0.018049999999999997,-0.01745,72.5,78.5,84.0
85.52,0.3405,0.018049999999999997,-0.01745,72.5,78.5,84.0
85.53,0.3405,0.018049999999999997,-0.01745,72.5,78.5,84.0
85.54,0.3405,0.018049999999999997,-0.01745,72.5,78.5,84.0
85.55,0.3405,0.018049999999999997,-0.01745,72.5,78.5,84.0
85.56,0.3405,0.018049999999999997,-0.0521,72.5,78.5,89.0
85.57,0.3405,0.018049999999999997,-0.04095,72.5,78.5,80.5
85.58,0.3405,0.018049999999999997,-0.0298,72.5,78.5,72.0
85.59,0.3405,0.018049999999999997,-0.0204,72.5,78.5,79.5
85.6,0.2837,0.018049999999999997,-0.0204,73.0,78.5,79.5
85.61,0.32330000000000003,0.018049999999999997,-0.0204,75.5,78.5,79.5
85.62,0.32330000000000003,0.018049999999999997,-0.011,75.5,78.5,87.0
85.63,0.32330000000000003,0.018049999999999997,-0.0017,75.5,78.5,92.0
85.64,0.32330000000000003,0.018049999999999997,-0.0184,75.5,78.5,88.0
85.65,0.3629,-0.004,-0.0351,78.0,74.0,84.0
85.66,0.40295000000000003,-0.0279,-0.01475,74.5,74.0,83.0
85.67,0.40295000000000003,-0.0279,-0.01475,74.5,74.0,83.0
85.68,0.40295000000000003,-0.0279,-0.01475,74.5,74.0,83.0
85.69,0.40295000000000003,-0.0518,0.0056,74.5,74.0,82.0
85.7,0.443,-0.0071,-0.0155,71.0,87.0,78.0
85.71,0.4088,-0.00955,-0.0137,74.0,80.5,74.0
85.72,0.4088,-0.00955,-0.0137,74.0,80.5,74.0
85.73,0.4088,-0.00955,-0.0137,74.0,80.5,74.0
85.74,0.4088,-0.00955,-0.0119,74.0,80.5,70.0
85.75,0.4088,-0.00955,0.01185,74.0,80.5,80.0
85.76,0.4088,-0.00955,0.0356,74.0,80.5,90.0
85.77,0.3746,-0.00955,-0.0455,77.0,80.5,96.0
85.78,0.406,-0.00955,-0.0305,93.0,80.5,87.0
85.79,0.4504,-0.00955,-0.0057,88.5,80.5,76.0
85.8,0.4504,-0.012,0.0258,88.5,74.0,73.0
85.81,0.4504,0.01365,-0.0003,88.5,72.0,83.0
85.82,0.4948,0.01365,-0.01575,84.0,72.0,81.0
85.83,0.4067,0.01365,-0.01575,74.0,72.0,81.0
85.84,0.39344999999999997,0.01365,-0.0312,73.0,72.0,79.0
85.85,0.39344999999999997,0.01365,-0.0214,73.0,72.0,80.0
85.86,0.39344999999999997,0.0393,-0.0214,73.0,70.0,80.0
85.87,0.39344999999999997,0.17655,-0.0116,73.0,77.0,81.0
85.88,0.39344999999999997,0.17655,-0.0060999999999999995,73.0,77.0,78.0
85.89,0.39344999999999997,0.17655,-0.0060999999999999995,73.0,77.0,78.0
85.9,0.39344999999999997,0.3138,-0.0006,73.0,84.0,75.0
85.91,0.39344999999999997,0.14205,-0.01745,73.0,89.5,82.0
85.92,0.3802,0.14205,-0.01745,72.0,89.5,82.0
85.93,0.41910000000000003,0.14205,-0.01745,74.0,89.5,82.0
85.94,0.41910000000000003,0.14205,-0.0343,74.0,89.5,89.0
85.95,0.458,-0.0297,-0.03,76.0,95.0,91.0
85.96,0.4375,0.038599999999999995,-0.05435,82.0,85.5,81.5
85.97,0.4404,0.038599999999999995,-0.05435,81.0,85.5,81.5
85.98,0.4404,0.038599999999999995,-0.05435,81.0,85.5,81.5
85.99,0.4404,0.1069,-0.05435,81.0,76.0,81.5
86.0,0.4404,0.07395,-0.05435,81.0,74.5,81.5
86.01,0.4404,0.07395,-0.0787,81.0,74.5,72.0
86.02,0.4433,0.041,0.0073,80.0,73.0,76.0
86.03,0.4333,-0.052199999999999996,-0.0213,76.0,74.5,77.0
86.04,0.4333,-0.052199999999999996,-0.0499,76.0,74.5,78.0
86.05,0.4333,-0.052199999999999996,-0.0394,76.0,74.5,77.0
86.06,0.4333,-0.052199999999999996,0.0081,76.0,74.5,83.0
86.07,0.4333,-0.052199999999999996,-0.0093,76.0,74.5,73.0
86.08,0.4333,-0.052199999999999996,0.0046,76.0,74.5,81.0
86.09,0.4333,-0.052199999999999996,0.0185,76.0,74.5,89.0
86.1,0.4233,-0.052199999999999996,-0.0048,72.0,74.5,93.0
86.11,0.46485,-0.052199999999999996,0.0018,76.5,74.5,89.0
86.12,0.46485,-0.1454,0.0018,76.5,76.0,89.0
86.13,0.46485,0.02935,0.0018,76.5,79.5,89.0
86.14,0.46485,0.02935,0.0084,76.5,79.5,85.0
86.15,0.46485,0.02935,-0.0816,76.5,79.5,77.0
86.16,0.46485,0.02935,0.0296,76.5,79.5,87.0
86.17,0.46485,0.02935,-0.01415,76.5,79.5,80.0
86.18,0.46485,0.02935,-0.0579,76.5,79.5,73.0
86.19,0.46485,0.02935,0.0394,76.5,79.5,81.0
86.2,0.46485,0.02935,0.03135,76.5,79.5,77.0
86.21,0.5064,0.02935,0.03135,81.0,79.5,77.0
86.22,0.4425,0.2041,0.03135,76.0,83.0,77.0
86.23,0.4299,0.0535,0.03135,78.5,82.5,77.0
86.24,0.4173,0.0535,0.0233,81.0,82.5,73.0
86.25,0.479,-0.0971,0.0204,83.5,82.0,74.0
86.26,0.479,-0.0193,0.0204,83.5,80.0,74.0
86.27,0.479,-0.0193,0.0175,83.5,80.0,75.0
86.28,0.479,-0.0193,-0.0086,83.5,80.0,82.0
86.29,0.479,-0.0193,-0.0086,83.5,80.0,82.0
86.3,0.479,-0.0193,-0.0086,83.5,80.0,82.0
86.31,0.479,-0.0193,-0.0086,83.5,80.0,82.0
86.32,0.479,-0.0193,-0.0086,83.5,80.0,82.0
86.33,0.479,-0.0193,-0.0086,83.5,80.0,82.0
86.34,0.479,-0.0193,-0.0086,83.5,80.0,82.0
86.35,0.479,-0.0193,-0.0086,83.5,80.0,82.0
86.36,0.479,-0.0193,-0.0347,83.5,80.0,89.0
86.37,0.479,-0.0193,-0.0343,83.5,80.0,75.0
86.38,0.479,-0.0193,-0.0407,83.5,80.0,91.0
86.39,0.479,-0.0193,-0.0451,83.5,80.0,89.0
86.4,0.479,-0.0193,-0.1097,83.5,80.0,82.0
86.41,0.479,-0.0193,-0.0485,83.5,80.0,84.0
86.42,0.479,-0.0193,-0.0485,83.5,80.0,84.0
86.43,0.479,-0.0193,-0.0485,83.5,80.0,84.0
86.44,0.479,-0.0193,-0.0485,83.5,80.0,84.0
86.45,0.479,-0.0193,-0.0485,83.5,80.0,84.0
86.46,0.479,-0.0193,-0.0485,83.5,80.0,84.0
86.47,0.479,-0.0193,-0.0485,83.5,80.0,84.0
86.48,0.479,-0.0193,-0.0485,83.5,80.0,84.0
86.49,0.479,-0.0193,0.0127,83.5,80.0,86.0
86.5,0.479,-0.0193,-0.0056500000000000005,83.5,80.0,79.5
86.51,0.479,-0.0193,-0.024,83.5,80.0,73.0
86.52,0.479,-0.0193,-0.0166,83.5,80.0,71.0
86.53,0.5407,-0.0193,-0.02685,86.0,80.0,82.5
86.54,0.4888,-0.0193,-0.02685,84.0,80.0,82.5
86.55,0.4369,0.0585,-0.0371,82.0,78.0,94.0
86.56,0.4685,0.03875,-0.0548,77.0,74.5,71.0
86.57,0.41255,0.03875,-0.043050000000000005,73.5,74.5,70.5
86.58,0.41255,0.03875,-0.043050000000000005,73.5,74.5,70.5
86.59,0.41255,0.03875,-0.043050000000000005,73.5,74.5,70.5
86.6,0.41255,0.03875,-0.043050000000000005,73.5,74.5,70.5
86.61,0.41255,0.03875,-0.043050000000000005,73.5,74.5,70.5
86.62,0.41255,0.03875,-0.0313,73.5,74.5,70.0
86.63,0.41255,0.03875,-0.032100000000000004,73.5,74.5,70.5
86.64,0.41255,0.03875,-0.032100000000000004,73.5,74.5,70.5
86.65,0.41255,0.03875,-0.0329,73.5,74.5,71.0
86.66,0.41255,0.03875,-0.08035,73.5,74.5,72.0
86.67,0.41255,0.03875,-0.08035,73.5,74.5,72.0
86.68,0.41255,0.03875,-0.08035,73.5,74.5,72.0
86.69,0.41255,0.03875,-0.08035,73.5,74.5,72.0
86.7,0.41255,0.03875,-0.1278,73.5,74.5,73.0
86.71,0.41255,0.03875,0.0018,73.5,74.5,79.0
86.72,0.41255,0.03875,-0.0044,73.5,74.5,79.0
86.73,0.41255,0.03875,-0.0106,73.5,74.5,79.0
86.74,0.41255,0.03875,0.016800000000000002,73.5,74.5,80.0
86.75,0.41255,0.03875,0.0442,73.5,74.5,81.0
86.76,0.41255,0.019,-0.0318,73.5,71.0,86.0
86.77,0.3566,-0.0521,-0.029,70.0,71.0,73.0
86.78,0.27975,-0.0521,-0.015050000000000001,75.0,71.0,73.0
86.79,0.27975,-0.0521,-0.0011,75.0,71.0,73.0
86.8,0.27975,-0.0521,-0.011600000000000001,75.0,71.0,77.5
86.81,0.27975,-0.0521,-0.011600000000000001,75.0,71.0,77.5
86.82,0.27975,-0.0521,-0.011600000000000001,75.0,71.0,77.5
86.83,0.27975,-0.0521,-0.0221,75.0,71.0,82.0
