t,u,v,w
7.14,0.471,0.0504,-0.0179
7.15,0.471,0.0523,-0.0247
7.16,0.471,0.048,-0.0146
7.17,0.471,0.048,-0.0146
7.18,0.471,0.048,-0.0044
7.19,0.471,0.048,-0.0148
7.2,0.471,0.048,-0.0251
7.21,0.471,0.0437,-0.0349
7.22,0.471,0.0112,0.0076
7.23,0.471,0.0112,0.0501
7.24,0.471,0.0112,-0.0261
7.25,0.471,0.0112,-0.04
7.26,0.471,0.0112,-0.0539
7.27,0.471,0.011,-0.0299
7.28,0.4864,0.0112,-0.0165
7.29,0.444,0.011,-0.0366
7.3,0.4006,0.0112,-0.0366
7.31,0.4006,0.0112,-0.0366
7.32,0.401,0.0112,-0.0566
7.33,0.4006,0.0112,-0.0414
7.34,0.3149,0.0112,-0.0414
7.35,0.358,0.0112,-0.0414
7.36,0.401,0.0112,-0.0414
7.37,0.401,0.0112,-0.0414
7.38,0.401,-0.0213,-0.0261
7.39,0.401,-0.0106,-0.0412
7.4,0.401,-0.0106,-0.0563
7.41,0.401,0.0001,-0.0228
7.42,0.401,-0.015,0.0107
7.43,0.401,-0.015,-0.0323
7.44,0.401,-0.0296,-0.0323
7.45,0.401,-0.0296,-0.0323
7.46,0.444,-0.0296,-0.0323
7.47,0.4872,-0.0296,-0.0323
7.48,0.4498,-0.0296,-0.0323
7.49,0.431,-0.03,-0.0753
7.5,0.431,-0.0296,-0.0078
7.51,0.4125,-0.0296,-0.0431
7.52,0.3934,-0.0296,-0.0427
7.53,0.3934,-0.0296,-0.0442
7.54,0.3934,-0.0296,-0.0442
7.55,0.3934,-0.0296,-0.0442
7.56,0.3934,-0.03,-0.0442
7.57,0.3934,-0.03,-0.0442
7.58,0.3744,-0.0296,-0.0458
7.59,0.4389,-0.03,-0.0396
7.6,0.4369,-0.0296,-0.0206
7.61,0.4369,-0.0296,0.0064
7.62,0.4369,-0.0296,0.0064
7.63,0.4369,-0.0296,0.0064
7.64,0.4369,-0.0296,0.0064
7.65,0.4369,-0.0296,0.0333
7.66,0.4369,-0.0145,0.0195
7.67,0.4349,0.0162,0.0099
7.68,0.4394,0.0162,0.0073
7.69,0.4439,0.0162,0.006
7.7,0.3968,0.0162,0.006
7.71,0.3968,0.016,0.006
7.72,0.3968,0.0162,0.0046
7.73,0.3968,0.0162,0.0072
7.74,0.3968,0.0162,0.0072
7.75,0.397,0.0162,0.0072
7.76,0.3968,0.047,0.0072
7.77,0.3968,0.0366,0.0099
7.78,0.395,0.0366,-0.0195
7.79,0.394,0.0261,-0.0489
7.8,0.394,0.0294,-0.0347
7.81,0.4384,0.0294,-0.0077
7.82,0.3645,0.0294,-0.0405
7.83,0.3986,0.029,-0.0377
7.84,0.4327,0.0294,-0.0348
7.85,0.4935,0.0294,-0.0311
7.86,0.5543,0.0294,-0.0086
7.87,0.5543,0.0294,-0.0086
7.88,0.5543,0.0327,0.0139
7.89,0.5543,-0.0026,-0.0134
7.9,0.5791,-0.0026,-0.0134
7.91,0.6038,-0.0026,-0.0134
7.92,0.5316,-0.0026,-0.0134
7.93,0.5316,-0.0026,-0.013
7.94,0.5316,-0.0026,-0.0134
7.95,0.4668,-0.0026,-0.0134
7.96,0.402,-0.0026,-0.0134
7.97,0.402,-0.0026,-0.027
7.98,0.402,-0.0378,-0.0406
7.99,0.4167,-0.0745,-0.0442
8.0,0.3988,0.0164,-0.0442
8.01,0.3992,0.0164,-0.0442
8.02,0.3992,0.0164,-0.0442
8.03,0.399,0.016,-0.0479
8.04,0.3992,0.016,-0.0316
8.05,0.399,0.016,-0.0152
8.06,0.3992,0.0164,-0.012
8.07,0.399,0.1073,-0.0122
8.08,0.399,0.0261,-0.0124
8.09,0.3992,-0.0552,-0.0158
8.1,0.3992,-0.0283,-0.036
8.11,0.3995,-0.0283,-0.0188
8.12,0.423,-0.0014,-0.0188
8.13,0.422,-0.03,-0.0015
8.14,0.4216,-0.03,-0.0428
8.15,0.4216,-0.03,-0.02
8.16,0.4216,-0.03,-0.02
8.17,0.4216,-0.03,0.0029
8.18,0.4216,-0.03,-0.0048
8.19,0.4216,-0.03,-0.0125
8.2,0.4216,-0.03,0.0139
8.21,0.3967,-0.03,-0.0088
8.22,0.3763,-0.03,-0.0048
8.23,0.3763,-0.03,-0.0048
8.24,0.3559,-0.03,-0.0008
8.25,0.4052,-0.0585,-0.0177
8.26,0.4074,-0.0008,-0.0821
8.27,0.4074,-0.0008,-0.0378
8.28,0.4074,-0.0008,-0.0378
8.29,0.4074,0.0568,0.0064
8.3,0.4097,0.032,-0.0317
8.31,0.4055,0.0072,-0.0044
8.32,0.4055,-0.0024,-0.0044
8.33,0.4055,-0.0024,-0.0044
8.34,0.4055,-0.0024,-0.0044
8.35,0.4055,-0.002,0.0229
8.36,0.4013,-0.002,-0.0095
8.37,0.4366,-0.0024,-0.0278
8.38,0.4366,-0.0024,-0.0267
8.39,0.4718,-0.0119,-0.0693
8.4,0.4856,-0.094,-0.0693
8.41,0.486,-0.1761,-0.0693
8.42,0.4856,-0.1214,-0.0693
8.43,0.4856,-0.0666,-0.1119
8.44,0.4856,-0.0118,-0.0691
8.45,0.4856,0.043,-0.0691
8.46,0.486,0.043,-0.0691
8.47,0.4856,0.043,-0.0263
8.48,0.4856,0.043,-0.0217
8.49,0.4856,0.043,-0.017
8.5,0.4856,0.043,-0.0433
8.51,0.4995,0.043,-0.0276
8.52,0.4592,0.043,-0.0143
8.53,0.4592,0.043,-0.0384
8.54,0.459,0.043,-0.0166
8.55,0.459,0.043,-0.0166
8.56,0.4592,0.043,0.0053
8.57,0.4592,0.043,-0.0358
8.58,0.4592,0.043,-0.0358
8.59,0.439,0.043,-0.0358
8.6,0.4189,0.043,-0.0358
8.61,0.424,0.043,-0.0769
8.62,0.43,0.043,-0.0299
8.63,0.4432,0.043,-0.042
8.64,0.4432,-0.0367,-0.054
8.65,0.4432,-0.0416,-0.0075
8.66,0.4432,-0.0416,0.039
8.67,0.4432,-0.0416,0.0172
8.68,0.4432,-0.0416,-0.0046
8.69,0.4432,-0.0416,-0.0086
8.7,0.4432,-0.0464,-0.0125
8.71,0.4565,-0.0279,-0.0069
8.72,0.456,0.0329,-0.0116
8.73,0.4555,0.0329,-0.0164
8.74,0.4204,0.0329,0.0062
8.75,0.4204,0.0329,0.0168
8.76,0.428,0.0329,0.0273
8.77,0.428,0.0329,0.0277
8.78,0.428,0.0329,0.0542
8.79,0.4351,0.063,0.031
8.8,0.435,0.063,0.0079
8.81,0.4351,0.063,0.0122
8.82,0.435,0.063,0.0122
8.83,0.4351,0.063,0.0122
8.84,0.4351,0.0937,0.0122
8.85,0.485,0.0604,0.0166
8.86,0.3971,0.0604,0.0093
8.87,0.3971,0.0271,0.0093
8.88,0.3092,0.0773,0.002
8.89,0.3092,0.1275,0.0232
8.9,0.3092,0.0778,0.0232
8.91,0.309,0.0778,0.0232
8.92,0.3092,0.0778,0.0444
8.93,0.3092,0.0778,0.038
8.94,0.309,0.0778,0.0316
8.95,0.3092,0.0778,-0.0016
8.96,0.3092,0.0778,-0.0207
8.97,0.3092,0.0778,-0.0006
8.98,0.3092,0.0778,0.0194
8.99,0.3092,0.0282,0.0161
9.0,0.3092,-0.0278,0.0164
9.01,0.309,-0.0091,0.0164
9.02,0.3092,-0.0091,0.0164
9.03,0.3092,-0.0091,0.016
9.04,0.3092,-0.0091,0.0164
9.05,0.3092,-0.0091,0.0167
9.06,0.3617,-0.0091,0.0114
9.07,0.3693,-0.0091,0.0287
9.08,0.3769,0.0095,0.0
9.09,0.3861,0.0089,0.0208
9.1,0.4508,0.009,0.0206
9.11,0.4396,0.009,0.0206
9.12,0.4284,0.009,0.0206
9.13,0.464,0.009,0.0204
9.14,0.4255,0.009,-0.0088
9.15,0.376,0.009,-0.0381
9.16,0.376,0.009,-0.0041
9.17,0.376,0.009,0.03
9.18,0.376,0.009,-0.0281
9.19,0.376,0.009,-0.0177
9.2,0.376,0.009,-0.0309
9.21,0.376,0.009,-0.0195
9.22,0.3265,0.009,-0.0195
9.23,0.3924,0.009,-0.0195
9.24,0.3924,0.0091,-0.008
9.25,0.3924,-0.0423,0.0019
9.26,0.4584,-0.0936,0.0155
9.27,0.3964,-0.093,-0.002
9.28,0.3964,-0.0928,-0.0194
9.29,0.3345,-0.0473,-0.0059
9.3,0.3138,-0.0018,0.0052
9.31,0.3334,-0.0018,-0.0044
9.32,0.3529,-0.0143,-0.0076
9.33,0.3718,-0.0838,-0.0126
9.34,0.3718,-0.0838,-0.0177
9.35,0.3718,-0.0838,0.0383
9.36,0.3718,-0.0838,0.0677
9.37,0.372,-0.084,0.0302
9.38,0.3718,-0.0838,0.0302
9.39,0.372,-0.084,0.0302
9.4,0.3718,-0.0838,-0.0073
9.41,0.3718,-0.0838,0.0008
9.42,0.3718,-0.0838,0.0008
9.43,0.3906,-0.1532,0.0008
9.44,0.402,-0.0674,0.0008
9.45,0.4141,0.0183,0.009
9.46,0.4376,0.1148,0.0076
9.47,0.4112,0.1148,0.0062
9.48,0.4112,0.2114,-0.0802
9.49,0.4112,0.142,-0.0325
9.5,0.4112,0.0512,0.0152
9.51,0.3847,0.0152,-0.0029
9.52,0.3818,0.0368,0.0118
9.53,0.3818,0.0368,0.0032
9.54,0.382,0.0368,0.0032
9.55,0.3818,0.0368,0.0032
9.56,0.382,0.0368,0.0032
9.57,0.3818,0.0368,-0.0054
9.58,0.3818,0.037,-0.003
9.59,0.382,0.0368,-0.003
9.6,0.382,0.0368,-0.003
9.61,0.3818,0.0368,-0.003
9.62,0.3818,0.0368,-0.003
9.63,0.382,0.0368,-0.003
9.64,0.382,0.0368,-0.003
9.65,0.3818,0.0368,-0.003
9.66,0.3818,0.0368,-0.003
9.67,0.382,0.0368,-0.003
9.68,0.382,0.0368,-0.0006
9.69,0.3818,0.0368,-0.0368
9.7,0.3818,0.0368,-0.0368
9.71,0.3818,0.0368,-0.073
9.72,0.382,0.0368,-0.0222
9.73,0.3818,0.0368,-0.0222
9.74,0.3818,0.0583,0.0286
9.75,0.3818,-0.0017,-0.0207
9.76,0.3818,0.0516,-0.0499
9.77,0.3818,0.0516,-0.007
9.78,0.3818,0.0516,-0.0099
9.79,0.3818,0.0516,-0.0099
9.8,0.3818,0.0516,-0.0099
9.81,0.38,0.0516,-0.0099
9.82,0.38,0.0516,-0.0128
9.83,0.379,0.0516,-0.0319
9.84,0.4458,0.0516,-0.0268
9.85,0.5127,0.052,-0.027
9.86,0.477,0.0516,-0.0268
9.87,0.4418,0.052,-0.0268
9.88,0.4418,0.0516,-0.0216
9.89,0.3708,0.1048,-0.032
9.9,0.3744,0.1098,-0.032
9.91,0.3744,0.1098,-0.0423
9.92,0.378,0.1098,-0.0259
9.93,0.4174,0.1098,-0.0372
9.94,0.4174,0.1148,0.0123
9.95,0.4174,0.0343,-0.0018
9.96,0.4174,0.0343,-0.0158
9.97,0.4174,0.034,0.016
9.98,0.459,0.0343,0.0477
9.99,0.501,-0.0462,0.0203
10.0,0.501,0.0005,-0.0047
10.01,0.501,-0.0488,-0.0047
10.02,0.501,-0.0982,-0.0047
10.03,0.5453,-0.1475,-0.0047
10.04,0.493,-0.1969,-0.0047
10.05,0.493,-0.163,-0.0047
10.06,0.493,-0.1301,-0.0297
10.07,0.4412,-0.1301,-0.0242
10.08,0.4412,-0.1301,-0.0188
10.09,0.4412,-0.1301,0.0108
10.1,0.441,-0.13,0.0158
10.11,0.441,-0.1301,0.0158
10.12,0.4412,-0.13,0.0158
10.13,0.4412,-0.1301,0.0158
10.14,0.4412,-0.1301,0.0158
10.15,0.4412,-0.0364,0.0158
10.16,0.4412,0.0573,0.0158
10.17,0.4412,0.0716,0.0158
10.18,0.441,0.0716,0.0158
10.19,0.441,0.0716,0.0158
10.2,0.4412,0.0716,0.0209
10.21,0.414,0.0716,-0.0205
10.22,0.387,0.0716,0.0066
10.23,0.4445,0.072,0.0066
10.24,0.4445,0.0716,0.0066
10.25,0.4445,0.072,0.0066
10.26,0.444,0.0716,0.0337
10.27,0.4445,0.0716,0.0202
10.28,0.502,0.0716,0.0066
10.29,0.4639,0.079,-0.0024
10.3,0.4639,0.0859,-0.0024
10.31,0.4639,-0.0007,-0.002
10.32,0.4639,-0.0873,-0.0024
10.33,0.4639,-0.0371,-0.0115
10.34,0.4639,-0.0371,-0.011
10.35,0.464,-0.0371,-0.011
10.36,0.4639,-0.0371,-0.0105
10.37,0.4639,-0.0371,-0.0047
10.38,0.4639,-0.0371,-0.0047
10.39,0.4639,-0.0371,-0.0047
10.4,0.4639,-0.037,-0.0047
10.41,0.4639,-0.0371,0.0011
10.42,0.4639,-0.0371,-0.0033
10.43,0.4258,0.0131,-0.0185
10.44,0.4115,0.0576,-0.0332
10.45,0.4473,0.0576,-0.0164
10.46,0.4831,0.0576,-0.0084
10.47,0.4658,0.1021,-0.0074
10.48,0.428,0.0495,-0.0177
10.49,0.428,0.0495,0.0206
10.5,0.428,0.0495,0.0206
10.51,0.3909,0.099,0.0588
10.52,0.3909,0.099,-0.026
10.53,0.3909,0.1489,-0.0317
10.54,0.3909,0.1489,-0.066
10.55,0.391,0.149,-0.0996
10.56,0.3909,0.1489,-0.0677
10.57,0.3909,0.1489,-0.0358
10.58,0.3909,0.1489,-0.0514
10.59,0.3909,0.1489,-0.0669
10.6,0.4412,0.1489,-0.0255
10.61,0.4916,0.1489,-0.0399
10.62,0.4916,0.1489,-0.0364
10.63,0.4916,0.1489,0.0005
10.64,0.4916,0.1489,-0.01
10.65,0.492,0.1489,-0.01
10.66,0.492,0.177,-0.01
10.67,0.4916,0.205,-0.0204
10.68,0.4916,0.1091,-0.0398
10.69,0.4916,0.1091,-0.0591
10.7,0.4916,0.1091,-0.0006
10.71,0.4916,0.1091,-0.0006
10.72,0.4916,0.1091,0.0579
10.73,0.4916,0.1091,-0.0294
10.74,0.4588,0.1091,-0.0188
10.75,0.3776,0.1091,-0.0188
10.76,0.378,0.013,-0.0188
10.77,0.3776,-0.0827,-0.0188
10.78,0.378,-0.0071,-0.0188
10.79,0.3776,0.0684,-0.0188
10.8,0.3776,0.0684,-0.0082
10.81,0.3776,0.0684,0.0278
10.82,0.3776,0.0684,0.0278
10.83,0.378,0.0684,0.0278
10.84,0.378,0.0684,0.0637
10.85,0.3776,0.0684,0.0367
10.86,0.3776,0.0684,0.0367
10.87,0.3776,0.1052,0.0097
10.88,0.3776,0.142,0.022
10.89,0.3776,0.0646,0.022
10.9,0.3776,0.0646,0.022
10.91,0.3776,0.0646,0.022
10.92,0.3776,0.0646,0.022
10.93,0.378,0.065,0.022
10.94,0.3776,0.0646,0.022
10.95,0.3776,0.0646,0.0343
10.96,0.3776,-0.0027,-0.0062
10.97,0.378,-0.07,-0.0062
10.98,0.378,-0.0501,-0.0062
10.99,0.3776,-0.0501,-0.0062
11.0,0.3776,-0.0501,-0.0062
11.01,0.378,-0.0099,-0.0062
11.02,0.378,-0.0968,-0.0062
11.03,0.3776,-0.1837,-0.0467
11.04,0.3776,-0.2058,-0.0027
11.05,0.2965,-0.228,-0.0574
11.06,0.3718,-0.1633,-0.0222
11.07,0.447,-0.0986,-0.0156
11.08,0.447,-0.099,-0.0156
11.09,0.447,-0.0986,-0.0089
11.1,0.447,-0.0986,-0.0234
11.11,0.447,-0.0986,-0.0519
11.12,0.447,-0.0986,-0.0344
11.13,0.447,-0.0986,-0.0349
11.14,0.447,-0.0986,-0.0349
11.15,0.447,-0.0127,-0.0355
11.16,0.447,0.0732,-0.0066
11.17,0.447,-0.014,-0.0254
11.18,0.447,-0.0479,0.0039
11.19,0.447,-0.0479,-0.0274
11.2,0.488,-0.0479,-0.0588
11.21,0.488,-0.0818,0.0088
11.22,0.5288,-0.0134,-0.0246
11.23,0.5288,-0.0134,-0.0541
11.24,0.5288,-0.0134,-0.0395
11.25,0.5288,0.0549,-0.0215
11.26,0.5288,-0.0155,0.0143
11.27,0.5288,-0.0155,-0.0283
11.28,0.529,-0.0155,-0.0283
11.29,0.529,-0.016,-0.0283
11.3,0.529,-0.0155,-0.0283
11.31,0.5288,-0.0155,-0.0283
11.32,0.5288,-0.0155,-0.0283
11.33,0.5288,-0.016,-0.0283
11.34,0.5288,-0.0155,-0.0709
11.35,0.5288,-0.0155,-0.053
11.36,0.5288,-0.0155,-0.035
11.37,0.5288,-0.0155,-0.0346
11.38,0.529,-0.0155,-0.0346
11.39,0.5288,-0.0155,-0.0346
11.4,0.4602,-0.0155,-0.0346
11.41,0.5008,-0.0155,-0.0346
11.42,0.5413,-0.0155,-0.0342
11.43,0.5023,-0.0155,-0.0354
11.44,0.502,-0.051,-0.0354
11.45,0.502,-0.0859,-0.0354
11.46,0.502,-0.065,-0.0354
11.47,0.5023,-0.0446,-0.0354
11.48,0.4633,-0.0446,-0.0354
11.49,0.4559,-0.045,-0.0354
11.5,0.4559,-0.045,-0.0354
11.51,0.456,-0.0446,-0.0354
11.52,0.456,-0.0446,-0.0354
11.53,0.4559,-0.0446,-0.0367
11.54,0.4559,-0.0032,-0.0352
11.55,0.4485,0.0549,0.0022
11.56,0.4494,0.113,0.0022
11.57,0.4494,0.0744,0.0022
11.58,0.4494,0.0744,0.0022
11.59,0.4494,0.0744,0.0022
11.6,0.4494,0.0744,0.0022
11.61,0.4494,0.074,0.0022
11.62,0.4494,0.0744,0.0396
11.63,0.4503,0.0359,-0.0217
11.64,0.4402,-0.0306,-0.0292
11.65,0.4402,-0.0306,-0.0291
11.66,0.4402,-0.0306,-0.0034
11.67,0.4402,-0.0306,0.0222
11.68,0.43,-0.0971,-0.0148
11.69,0.385,-0.0434,-0.0292
11.7,0.34,0.0103,-0.0292
11.71,0.34,0.0302,-0.0292
11.72,0.3719,0.0502,-0.0436
11.73,0.4359,-0.0174,-0.0318
11.74,0.45,-0.0174,-0.0468
11.75,0.45,-0.0174,-0.0315
11.76,0.45,-0.0174,-0.0304
11.77,0.45,-0.0174,-0.0304
11.78,0.45,-0.0174,-0.0294
11.79,0.45,-0.0174,-0.0489
11.8,0.45,-0.013,0.0314
11.81,0.4642,-0.0088,-0.0254
11.82,0.4363,-0.0264,-0.0355
11.83,0.4408,-0.0264,-0.0149
11.84,0.4408,-0.0264,0.0056
11.85,0.4408,-0.0264,0.0019
11.86,0.4453,-0.0441,-0.0497
11.87,0.4067,-0.0403,-0.0603
11.88,0.4509,-0.0403,-0.0378
11.89,0.461,-0.0403,-0.0378
11.9,0.461,-0.0403,-0.0378
11.91,0.461,-0.04,-0.0378
11.92,0.461,-0.04,-0.0153
11.93,0.461,-0.0403,-0.0192
11.94,0.461,-0.0403,-0.0192
11.95,0.461,-0.038,-0.0232
11.96,0.461,-0.038,-0.0235
11.97,0.461,-0.0365,-0.0324
11.98,0.461,-0.026,-0.0324
11.99,0.461,-0.0164,-0.0412
12.0,0.466,-0.016,-0.0258
12.01,0.471,-0.0164,-0.0103
12.02,0.4508,0.0036,0.0002
12.03,0.4672,0.0144,-0.0152
12.04,0.434,0.0144,-0.0234
12.05,0.4202,0.014,-0.0315
12.06,0.4063,0.0144,-0.0465
12.07,0.3385,0.0144,-0.0094
12.08,0.3385,0.0144,0.0277
12.09,0.3385,0.0144,0.0016
12.1,0.3385,0.0144,0.0016
12.11,0.2707,0.0252,-0.0244
12.12,0.3004,-0.0378,-0.0055
12.13,0.3572,-0.1007,0.0134
12.14,0.414,-0.1007,-0.0589
12.15,0.414,-0.101,0.0002
12.16,0.414,-0.1007,0.0592
12.17,0.414,-0.1007,0.038
12.18,0.4246,-0.1007,0.0066
12.19,0.4246,-0.1007,0.0339
12.2,0.4246,-0.1007,0.0612
12.21,0.4246,-0.1007,0.0409
12.22,0.4457,-0.1007,0.0044
12.23,0.4172,-0.1007,-0.0321
12.24,0.3886,-0.1158,0.0003
12.25,0.3913,-0.131,0.0003
12.26,0.3913,-0.131,0.0326
12.27,0.391,-0.131,0.0014
12.28,0.3913,-0.131,0.0014
12.29,0.3941,-0.131,-0.0297
12.3,0.3348,-0.131,-0.0215
12.31,0.3948,-0.0353,-0.0363
12.32,0.4548,-0.0344,0.0018
12.33,0.4723,-0.0344,0.0022
12.34,0.4723,-0.0344,-0.0158
12.35,0.4723,-0.0344,0.0129
12.36,0.4723,-0.0344,0.0129
12.37,0.472,-0.0344,0.0129
12.38,0.472,-0.0336,0.0416
12.39,0.472,-0.023,0.0099
12.4,0.472,-0.0236,-0.0217
12.41,0.472,-0.0243,-0.046
12.42,0.4723,-0.0414,0.0166
12.43,0.4723,0.0116,0.0103
12.44,0.4723,0.038,0.0142
12.45,0.472,0.0645,0.0142
12.46,0.4723,0.0268,0.0142
12.47,0.4723,-0.0109,0.0142
12.48,0.4723,-0.0109,0.0142
12.49,0.4723,-0.0109,0.018
12.5,0.4723,0.0425,-0.0383
12.51,0.4723,0.0649,0.0089
12.52,0.4723,-0.0141,0.0008
12.53,0.4898,0.0004,-0.0106
12.54,0.4309,0.028,-0.0162
12.55,0.3901,0.028,-0.0217
12.56,0.4326,0.028,-0.0136
12.57,0.4214,0.028,0.0152
12.58,0.4214,0.0557,0.0152
12.59,0.421,0.0715,0.0152
12.6,0.4214,0.169,0.0441
12.61,0.4101,0.169,0.0253
12.62,0.4122,0.169,0.0253
12.63,0.413,0.169,0.0064
12.64,0.4143,0.169,0.0034
12.65,0.4422,0.171,0.0004
12.66,0.442,0.1736,0.0286
12.67,0.4422,0.0808,0.0286
12.68,0.4422,0.0131,0.0286
12.69,0.442,-0.0546,0.0286
12.7,0.4422,-0.0711,0.0286
12.71,0.4422,-0.0876,0.0286
12.72,0.4422,-0.0876,0.0286
12.73,0.4422,-0.0876,0.0286
12.74,0.4422,-0.088,0.0569
12.75,0.4702,-0.0876,-0.007
12.76,0.491,-0.088,-0.007
12.77,0.491,-0.0876,-0.0708
12.78,0.491,-0.0876,-0.0388
12.79,0.491,-0.0876,-0.036
12.8,0.5117,-0.0237,-0.0059
12.81,0.4585,0.0402,-0.0558
12.82,0.4054,0.0402,-0.0246
12.83,0.4054,0.0402,0.0066
12.84,0.4054,0.0402,0.0066
12.85,0.405,0.0402,0.0066
12.86,0.4054,0.0402,0.0066
12.87,0.4054,0.0657,0.0066
12.88,0.4054,0.0899,-0.031
12.89,0.4054,0.0899,-0.002
12.9,0.405,0.1141,-0.0334
12.91,0.4054,0.0346,-0.0366
12.92,0.405,-0.045,-0.0366
12.93,0.405,-0.0458,-0.0397
12.94,0.4054,-0.0458,-0.0208
12.95,0.4054,-0.0458,0.0021
12.96,0.405,-0.046,0.0065
12.97,0.4054,-0.0458,0.0109
12.98,0.405,-0.0474,0.0249
12.99,0.4054,-0.037,-0.0243
13.0,0.3618,-0.037,-0.0243
13.01,0.3182,-0.037,-0.0735
13.02,0.3374,-0.037,-0.069
13.03,0.3894,-0.037,-0.0646
13.04,0.4414,-0.037,-0.0331
13.05,0.5092,-0.037,0.013
13.06,0.577,-0.037,0.059
13.07,0.6082,-0.0267,0.0122
13.08,0.6082,-0.075,-0.0346
13.09,0.6082,-0.075,-0.0461
13.1,0.6082,-0.075,-0.0511
13.11,0.6082,-0.075,-0.0561
13.12,0.6082,-0.075,-0.034
13.13,0.5174,-0.075,-0.0362
13.14,0.4266,-0.075,-0.0129
13.15,0.4266,-0.075,-0.0115
13.16,0.4266,-0.075,-0.0101
13.17,0.4266,-0.075,-0.0031
13.18,0.4266,-0.075,0.0607
13.19,0.4266,-0.075,0.0268
13.2,0.4266,-0.075,0.0268
13.21,0.4266,-0.075,-0.0071
13.22,0.3902,-0.1233,0.0076
13.23,0.399,-0.0636,-0.0003
13.24,0.4078,-0.0636,-0.0082
13.25,0.407,-0.0636,-0.0109
13.26,0.4198,-0.0038,-0.0154
13.27,0.4327,0.019,0.0044
13.28,0.4223,-0.0087,-0.0258
13.29,0.4238,-0.0087,-0.0561
13.3,0.4253,-0.0364,-0.0091
13.31,0.3932,0.0049,-0.0221
13.32,0.393,0.0049,-0.0298
13.33,0.393,0.0049,-0.0298
13.34,0.3932,0.0049,-0.0376
13.35,0.3932,0.0049,0.0025
13.36,0.3932,0.0049,0.0066
13.37,0.3932,0.0049,0.0107
13.38,0.3932,0.0049,0.0154
13.39,0.3932,0.0049,0.0027
13.4,0.3612,0.0049,0.0261
13.41,0.4048,0.0463,0.0331
13.42,0.4048,0.0174,0.004
13.43,0.4048,0.0174,-0.012
13.44,0.405,0.017,-0.028
13.45,0.4048,0.0174,-0.0259
13.46,0.4048,-0.0114,-0.0176
13.47,0.405,-0.015,-0.0094
13.48,0.4048,-0.0186,-0.0246
13.49,0.4048,-0.0186,-0.03
13.5,0.4048,-0.0186,-0.0375
13.51,0.4048,-0.0186,-0.0375
13.52,0.4483,-0.0259,-0.045
13.53,0.4142,-0.03,-0.0411
13.54,0.4142,-0.03,-0.0372
13.55,0.4142,-0.03,-0.0369
13.56,0.4142,-0.03,-0.0369
13.57,0.3802,-0.03,-0.0367
13.58,0.4268,-0.03,-0.0305
13.59,0.413,-0.03,-0.0305
13.6,0.3993,-0.03,-0.0243
13.61,0.43,-0.0341,-0.0253
13.62,0.3368,-0.0188,-0.0247
13.63,0.2437,-0.019,-0.0247
13.64,0.324,-0.0188,-0.0241
13.65,0.4033,-0.0188,-0.033
13.66,0.3591,-0.0188,-0.0419
13.67,0.315,-0.0188,-0.0544
13.68,0.3678,-0.0188,-0.0447
13.69,0.4206,-0.0188,-0.0426
13.7,0.421,-0.0188,-0.0426
13.71,0.4206,-0.0188,-0.0426
13.72,0.421,-0.0188,-0.0426
13.73,0.4206,-0.0188,-0.0426
13.74,0.4206,-0.0035,-0.0406
13.75,0.4206,-0.0574,-0.0139
13.76,0.4206,-0.0574,-0.0084
13.77,0.4206,-0.0574,-0.0084
13.78,0.4206,-0.0574,-0.0084
13.79,0.4206,-0.1113,-0.003
13.8,0.4206,-0.0585,-0.0299
13.81,0.4206,-0.0057,-0.0166
13.82,0.4332,0.0169,-0.0166
13.83,0.4458,0.0372,-0.0033
13.84,0.4458,0.0372,0.0116
13.85,0.446,0.0576,0.0052
13.86,0.446,0.0582,-0.013
13.87,0.4458,0.0582,-0.0041
13.88,0.4458,0.0582,-0.0176
13.89,0.4458,0.0582,-0.031
13.9,0.4458,0.0582,-0.0489
13.91,0.4458,0.0582,-0.0489
13.92,0.406,0.0582,-0.0668
13.93,0.3654,0.0582,-0.0217
13.94,0.3503,0.0582,-0.0222
13.95,0.3576,0.0587,0.0101
13.96,0.3576,0.0357,0.0042
13.97,0.3576,0.0127,-0.053
13.98,0.3576,0.1056,0.0073
13.99,0.3648,0.1985,-0.0056
14.0,0.3766,0.2623,-0.0122
14.01,0.3853,0.3262,-0.0122
14.02,0.3853,0.268,-0.0122
14.03,0.3941,0.1948,-0.0187
14.04,0.3996,0.1216,-0.0205
14.05,0.4051,0.0334,0.0108
14.06,0.3908,-0.0548,0.0108
14.07,0.3908,-0.0548,0.042
14.08,0.3908,0.0293,0.0178
14.09,0.3908,0.1134,0.0178
14.1,0.3908,0.1134,0.0178
14.11,0.3908,0.113,0.0178
14.12,0.3908,0.1134,0.0178
14.13,0.3908,0.1134,0.0178
14.14,0.3765,0.1134,0.0178
14.15,0.416,0.088,0.0178
14.16,0.416,0.0616,0.0178
14.17,0.4555,-0.0182,-0.0065
14.18,0.4621,0.0371,-0.0119
14.19,0.4224,0.0371,-0.0504
14.2,0.4224,0.0371,-0.0504
14.21,0.3826,0.0371,-0.0504
14.22,0.411,0.0924,-0.0888
14.23,0.4387,0.0125,-0.0266
14.24,0.4948,-0.0674,-0.0082
14.25,0.4771,-0.0674,-0.0474
14.26,0.4594,-0.0674,-0.0474
14.27,0.4795,-0.067,-0.0474
14.28,0.4795,-0.067,-0.0474
14.29,0.4795,-0.0674,-0.0474
14.3,0.4795,-0.067,-0.0474
